MDS_Dim1,MDS_Dim2,performance
-0.22974815358690923,-1.7579008175036235,11.88
-1.707123638742435,-1.1336759603691215,7.39
-1.5073027620040502,-1.3950979064677924,13.64
-2.042525493269048,-1.1073672672674182,50.71
-1.4202664099872584,-0.5653558508493186,12.93
-1.7194896531465504,-1.4773434583547713,109.76
-1.9656037365465422,-0.9108694011237412,18.35
-0.8129967646678654,-1.04719948269482,22.6
-0.7481379074372897,-0.9487082786065144,20.77
-0.5268365155460123,-1.6103715727236039,15.24
-1.49037495400725,-0.5843772276943364,20.9
-1.418863397188595,-0.4789516631946593,253.99
-1.8322572125048047,-1.2364819692925513,16.8
0.11626601991016364,-0.6156137323797043,74.05
-0.5815415147586209,-1.3327341186684682,18.51
-1.1945732900343662,-1.081788432466078,16.57
-0.8876165551865507,-0.6913081380580418,551.68
-1.003324455151038,-1.5899639942798207,2.67
-0.2899398954687031,-1.3698946162633432,1.18
-1.2448348896929953,-1.7501323997270142,58.74
-0.07627611940827743,-1.1435171961231918,5.06
-1.3731366321457332,-1.4515244935879332,19.92
-0.9276894165455271,-1.960313056884473,393.54
-1.4527997198554456,-1.316127206367475,2.19
-1.9595026519786412,-0.6116538731658842,73.83
-1.3723987118442247,-1.532946383846524,402.72
1.773182803085395,1.9185842053169087,80.27
2.706099768220434,0.14036098999798438,15.98
0.5332259395621736,2.639080701234966,57.12
1.5242086231512655,2.322067100608537,119.34
2.1600304612007295,1.7262980383698223,85.42
0.8933496834290627,2.2381371277313473,30.43
1.8485854676114588,1.9970778225822936,67.97
0.130370769573036,2.6133053161793964,62.16
1.312828385766302,2.388222077014222,120.19
0.07759847018416134,2.493169853947697,326.55
2.517022716644572,0.7356519236926001,170.94
2.246626372432466,0.9591747145028852,11.27
1.1828934059406309,2.080016119419184,22.34
0.029738396932241493,2.4585936268964566,14.98
1.7800572781654673,2.125551086867812,51.79
2.02592445947586,-1.1187788820388276,823.57
2.382259866103166,0.47411664057709085,43.0
1.271746813964874,2.111938038092894,21.96
-0.6751070049903646,2.6089017425569163,105.12
0.4415926811448355,2.7332200714669193,73.77
0.6580982201208936,2.2842674401175342,104.88
1.1330249757647846,1.9646039522601773,11.98
2.297085777990282,1.4204678115603329,36.7
0.12465076084383318,2.537926348266325,403.82
-0.6772602945020958,2.158055612878497,245.24
2.2636292860659157,1.0428541984575903,276.37
1.5122921287424025,2.2292303521777237,40.98
1.4214129637936266,2.037234175667335,40.31
0.27482529807016276,2.2278182186660622,68.39
-1.2768774828745268,-1.69226754400793,7.02
-1.5199932709112902,-1.7116335172546933,1.91
-0.6582313176042474,-1.3216977686684646,2.81
-1.7365407849005583,-1.4013638824555457,7.58
-1.8919764489852464,-0.821801164701817,20.67
-1.1676293476448723,-1.7720814054622076,2.24
-1.757117790849672,-0.5161803011419303,20.52
-1.8919671087032468,-0.7481210983953278,2.16
-2.108640747171587,-1.2177551024027353,1.92
-0.6235465373269771,-1.0100090285479548,3.8
-0.428986309140883,-1.2685886719695256,10.1
-0.28978125757932544,-1.370175699318494,2.53
-0.48990919158970136,-1.700078815667699,2.68
-0.5861984716864955,-1.8873915809318003,4.38
-1.6061987456926219,-1.1174806810537061,3.12
-0.12644223261088142,-1.5077333001520308,21.58
-2.2206223630503623,-0.8127645776574358,13.4
-0.7390136073476714,-1.904353195411921,1.84
-1.9793780727259482,-0.8665344873551123,6.81
-0.5860528554592167,-1.8877524598459274,179.27
-0.43081006154878976,-2.18011768302095,4.72
-1.4170274082042686,-1.7952313412935799,7.2
-1.7411840697862715,-1.4424394612084832,2.73
-1.3757241865940588,-0.8973056497449783,3.7
-1.9888106948770483,-1.026020978713607,7.12
-1.223782653375844,-1.590521959587048,3.71
-1.9595498079081677,-0.5715444469104117,21.46
-1.3525174172667593,-0.49176206243330656,85.95
-1.7790145662174235,-0.9043841860414037,3.07
-0.2618832166361003,-0.46202647060207347,12.36
-1.1774627365725117,-1.5547705068867748,2.54
-1.7230807762633764,-1.1087856443810638,9.05
-1.2157972328676936,-0.3845129493285997,116.16
-0.8586785868770922,-1.5093417128183655,77.2
-0.42413421909930676,-1.7350812971887721,2.29
-0.9839725944010217,-0.6553905778288097,4.5
-0.30863526186871876,-1.8101591428960944,22.17
-1.5651498630129872,-0.029676967968308703,4.85
-1.689309160107969,-1.4150386932599992,2.64
-1.604797865653753,-0.634848776389905,73.41
-1.514274717965252,-1.563551626587861,13.69
-0.8214819474990032,-2.090664242732787,5.46
-1.842406973447778,-1.1364127086894869,6.98
-1.844245961537189,-1.4215132238419694,2.35
-1.1478775125656224,-1.4576094908630164,5.0
-1.913680080329261,-1.3911086898100593,13.13
-1.064967928517739,-2.052756771125136,2.26
-1.437047207933625,-1.5990463933670773,2.21
-1.937080238515211,-0.38814663801297616,21.0
-1.1823120493243322,-0.6262149394874724,3.23
-0.7715797919322293,-0.3572625011426693,3.22
-1.5127531217695969,-0.971744733589641,2.1
-1.161972362940212,-0.8648119099900982,15.25
-1.533139290552307,-0.47704444552441233,13.29
-1.611151708440875,-1.668824967941367,8.14
-1.1618795512805695,-0.8644034056639398,10.85
-1.8842038060966202,-0.9155719626629276,3.3
-0.5720212721518366,-0.787518876198025,41.52
-0.02789018876912953,-1.925399364341611,4.88
-1.8416232438356737,-1.3497086478566074,2.18
-2.1644481646633658,-0.899595337651971,7.28
-1.6468623109082168,-1.5500959317777203,13.63
-0.9551564395458624,-2.126525195864397,5.06
-1.6318086214314318,-1.486294605435939,7.07
-1.7567618371627827,-1.8506879099847302,9.97
-1.8558182216518262,-1.1651339876756124,13.14
-0.8127550596002787,-1.047622811962721,550.0
-1.7697680282350625,-1.2643213657791148,56.3
-1.5399659581470009,-0.9770870646318978,305.0
-0.8528041317493977,-1.7387015550373945,311.98
-1.5777089833022468,-1.7666293569567435,9.92
-2.15552229164826,-0.25592693595399685,64.35
-1.6404390012035095,-0.4784276596372412,3.94
-2.0522226178380802,-1.1089081056819772,9.88
-0.6288612189712907,-0.3855504253352453,80.11
-1.3860347472965238,-0.6099509066501702,10.35
-0.05351192914997581,-2.2627393869292893,86.7
-1.080852854813537,-1.1305087364805728,277.07
-0.5679301059487672,-2.106983670166954,12.85
-1.0809113246114637,-1.1301363404414664,11.06
-2.036847195242068,-0.9425024359051798,6.9
0.1363286036742564,-1.0486742082261284,281.56
-1.4052660472221519,-1.9010196391296617,54.77
-2.172277387138825,-0.31748798665714695,6.88
-0.8032149746867214,-1.2361069151009234,3.18
-2.150593851664143,-0.7081145410339877,12.24
-0.362626594445243,-1.9576228793787818,316.43
-1.8399820835655583,-1.6747092262940397,54.84
-1.386287503540822,-1.2040366328068042,2.93
-1.971631215081514,-0.7581656784682675,7.19
-1.6812849197418187,-1.3790328985095435,4.87
-1.0442011387835715,-1.6175152931407113,4.73
-1.681884435517462,-1.6245875992803622,2.27
-1.7902344994228063,-0.4454259590454764,20.64
-1.1767599838606706,-0.712280704364655,2.77
-0.9001665448976448,-0.5828727759491559,7.45
-0.9380193201078194,-0.8576754544144423,2.65
-1.2345135461459962,-1.6458228725522153,10.96
-1.0735811175488732,-1.3149736601078972,91.81
-1.415352130777496,-0.9419879444163858,10.83
-1.1765835614084545,-0.7121867727210989,1.34
-1.6824448025378353,-0.9134193527731114,3.27
-1.5356447205050676,-0.9513810888620859,21.63
-2.1594713246275,-0.5939291962342114,7.06
-1.2274227835169704,-1.0843951114394548,2.71
-2.0317321290169232,-0.9193346539166182,6.82
-1.1654900191059692,-1.277064499899463,156.18
-1.1245690642211565,-1.9037912252647977,4.96
-1.8446277581533228,-1.4441032619466239,18.17
-1.5130685775840795,-1.8532759704053388,111.54
-1.4803662578312018,-1.3752305775600773,12.36
-1.6926871993816606,-1.3952591683318523,7.03
-1.5974997654851115,-1.775800698962016,2.73
-1.758865859973821,-1.3236352969821212,2.24
-1.8130080058191613,-0.642115426608402,20.08
-1.7864857846480608,-1.5136890384053103,7.2
-1.561015825803542,-1.4754677544804158,1.68
-1.3711494127694135,-1.103928937029879,3.79
-1.6067118775906557,-1.7310590413089146,12.2
-1.3731447833205568,-1.4519266309617676,195.91
-1.9156034168497422,-1.3816077769015602,264.32
-1.4472576426681663,-1.4292760582556845,2.45
-1.3443548204174018,-1.3003171053665699,197.81
-0.9413428047957612,-1.9440317226207857,69.32
-1.1949809041881236,-1.8475158923026525,217.33
-1.930256872008964,-0.5827745894661177,19.81
-1.0557763339543744,-1.9634794235646007,10.56
-2.3019193114431507,-0.616083111624388,72.52
-0.6422883639009134,-2.2385484991281817,179.45
-1.1697677976804823,-0.4747564072201467,5.54
-1.1165328025184813,-1.589499608440718,33.5
