MDS_Dim1,MDS_Dim2,performance
-0.22974815358690923,-1.7579008175036235,0.27
-1.707123638742435,-1.1336759603691215,0.41
-1.5073027620040502,-1.3950979064677924,0.27
-2.042525493269048,-1.1073672672674182,0.54
-1.4202664099872584,-0.5653558508493186,0.44
-1.7194896531465504,-1.4773434583547713,0.95
-1.9656037365465422,-0.9108694011237412,0.4
-0.8129967646678654,-1.04719948269482,0.56
-0.7481379074372897,-0.9487082786065144,0.43
-0.5268365155460123,-1.6103715727236039,0.37
-1.49037495400725,-0.5843772276943364,0.65
-1.418863397188595,-0.4789516631946593,1.56
-1.8322572125048047,-1.2364819692925513,0.29
0.11626601991016364,-0.6156137323797043,0.64
-0.5815415147586209,-1.3327341186684682,0.43
-1.1945732900343662,-1.081788432466078,0.2
-0.8876165551865507,-0.6913081380580418,2.88
-1.003324455151038,-1.5899639942798207,0.15
-0.2899398954687031,-1.3698946162633432,0.13
-1.2448348896929953,-1.7501323997270142,0.7
-0.07627611940827743,-1.1435171961231918,0.33
-1.3731366321457332,-1.4515244935879332,0.43
-0.9276894165455271,-1.960313056884473,2.35
-1.4527997198554456,-1.316127206367475,0.29
-1.9595026519786412,-0.6116538731658842,0.44
-1.3723987118442247,-1.532946383846524,2.37
1.773182803085395,1.9185842053169087,1.07
2.706099768220434,0.14036098999798438,0.71
0.5332259395621736,2.639080701234966,1.01
1.5242086231512655,2.322067100608537,1.27
2.1600304612007295,1.7262980383698223,1.17
0.8933496834290627,2.2381371277313473,0.88
1.8485854676114588,1.9970778225822936,1.05
0.130370769573036,2.6133053161793964,0.95
1.312828385766302,2.388222077014222,1.27
0.07759847018416134,2.493169853947697,2.15
2.517022716644572,0.7356519236926001,1.29
2.246626372432466,0.9591747145028852,0.63
1.1828934059406309,2.080016119419184,0.89
0.029738396932241493,2.4585936268964566,0.8
1.7800572781654673,2.125551086867812,0.9
2.02592445947586,-1.1187788820388276,4.59
2.382259866103166,0.47411664057709085,1.21
1.271746813964874,2.111938038092894,0.78
