MDS_Dim1,MDS_Dim2,performance
-0.22974815358690923,-1.7579008175036235,2.61
-1.707123638742435,-1.1336759603691215,3.27
-1.5073027620040502,-1.3950979064677924,8.02
-2.042525493269048,-1.1073672672674182,28.93
-1.4202664099872584,-0.5653558508493186,3.76
-1.7194896531465504,-1.4773434583547713,47.13
-1.9656037365465422,-0.9108694011237412,5.21
-0.8129967646678654,-1.04719948269482,14.27
-0.7481379074372897,-0.9487082786065144,5.46
-0.5268365155460123,-1.6103715727236039,4.95
-1.49037495400725,-0.5843772276943364,6.71
-1.418863397188595,-0.4789516631946593,58.41
-1.8322572125048047,-1.2364819692925513,8.07
0.11626601991016364,-0.6156137323797043,19.0
-0.5815415147586209,-1.3327341186684682,4.9
-1.1945732900343662,-1.081788432466078,7.94
-0.8876165551865507,-0.6913081380580418,126.16
-1.003324455151038,-1.5899639942798207,1.38
-0.2899398954687031,-1.3698946162633432,0.61
-1.2448348896929953,-1.7501323997270142,34.32
-0.07627611940827743,-1.1435171961231918,1.81
-1.3731366321457332,-1.4515244935879332,5.49
-0.9276894165455271,-1.960313056884473,89.12
-1.4527997198554456,-1.316127206367475,0.83
-1.9595026519786412,-0.6116538731658842,18.97
-1.3723987118442247,-1.532946383846524,101.95
1.773182803085395,1.9185842053169087,42.55
2.706099768220434,0.14036098999798438,6.21
0.5332259395621736,2.639080701234966,25.24
1.5242086231512655,2.322067100608537,60.6
2.1600304612007295,1.7262980383698223,47.85
0.8933496834290627,2.2381371277313473,6.4
1.8485854676114588,1.9970778225822936,37.38
0.130370769573036,2.6133053161793964,34.14
1.312828385766302,2.388222077014222,64.63
0.07759847018416134,2.493169853947697,72.46
2.517022716644572,0.7356519236926001,38.43
2.246626372432466,0.9591747145028852,4.87
1.1828934059406309,2.080016119419184,7.58
0.029738396932241493,2.4585936268964566,5.43
1.7800572781654673,2.125551086867812,24.89
2.02592445947586,-1.1187788820388276,193.49
2.382259866103166,0.47411664057709085,10.74
1.271746813964874,2.111938038092894,7.71
-0.6751070049903646,2.6089017425569163,60.5
0.4415926811448355,2.7332200714669193,39.37
0.6580982201208936,2.2842674401175342,24.54
1.1330249757647846,1.9646039522601773,4.13
2.297085777990282,1.4204678115603329,22.94
0.12465076084383318,2.537926348266325,94.44
-0.6772602945020958,2.158055612878497,59.17
2.2636292860659157,1.0428541984575903,66.55
1.5122921287424025,2.2292303521777237,18.25
1.4214129637936266,2.037234175667335,8.12
0.27482529807016276,2.2278182186660622,33.55
-1.2768774828745268,-1.69226754400793,3.01
-1.5199932709112902,-1.7116335172546933,0.82
-0.6582313176042474,-1.3216977686684646,1.37
-1.7365407849005583,-1.4013638824555457,4.47
-1.8919764489852464,-0.821801164701817,5.48
-1.1676293476448723,-1.7720814054622076,0.91
-1.757117790849672,-0.5161803011419303,5.5
-1.8919671087032468,-0.7481210983953278,0.81
-2.108640747171587,-1.2177551024027353,0.76
-0.6235465373269771,-1.0100090285479548,1.49
-0.428986309140883,-1.2685886719695256,6.18
-0.28978125757932544,-1.370175699318494,1.07
-0.48990919158970136,-1.700078815667699,1.41
-0.5861984716864955,-1.8873915809318003,2.73
-1.6061987456926219,-1.1174806810537061,1.18
-0.12644223261088142,-1.5077333001520308,5.66
-2.2206223630503623,-0.8127645776574358,8.08
-0.7390136073476714,-1.904353195411921,0.74
-1.9793780727259482,-0.8665344873551123,3.48
-0.5860528554592167,-1.8877524598459274,40.41
-0.43081006154878976,-2.18011768302095,1.02
-1.4170274082042686,-1.7952313412935799,3.27
-1.7411840697862715,-1.4424394612084832,1.14
-1.3757241865940588,-0.8973056497449783,1.64
-1.9888106948770483,-1.026020978713607,3.18
-1.223782653375844,-1.590521959587048,1.63
-1.9595498079081677,-0.5715444469104117,5.81
-1.3525174172667593,-0.49176206243330656,19.48
