OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,46543.5498712295
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,47271.8999645461
1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,47583.9457318547
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,47693.566545843
1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,47091.0498916906
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,46929.8832731067
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,47458.4665385288
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29543.1999384517
0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,25622.5314927992
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,42760.1499301584
0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,45082.649880531
0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,31923.7332987493
1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,29529.3832531118
1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,24886.8999481523
1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,30396.0666139801
1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,25759.4331641797
0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,23954.208592646148
1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,23954.206536293572
0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,23954.204061057753
0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,23954.202597726213
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,47693.566545843
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,47271.8999645461
1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,47583.9457318547
0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,46543.5498712295
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,42760.1499301584
0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,45082.649880531
0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,31923.7332987493
1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,29529.3832531118
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29543.1999384517
0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,25622.5314927992
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,47659.89985146
0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,23954.203057462604
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,23954.204767409898
1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,23954.202141256847
0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,23954.205878511282
0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,23954.205744465857
0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,23954.206917491654
0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,23954.201443160106
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,29584.9999807697
0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,23954.20242472105
1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,23954.208169789174
0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,23954.204105508197
0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,23954.203443824394
0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,23954.201727703847
0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,23954.207284057047
0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,23954.20812020812
0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,23954.205446325577
1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,23954.208373340687
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,47725.0498679607
1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,23954.202278375713
