OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,20526.2392630211
1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,17034.825571079
1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,19568.1484515072
0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,18449.0597637901
0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,26495.9679224389
1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,17944.5275225848
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,18812.156212696
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,18787.1089222449
0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,26320.7409532354
0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,15910.3572573185
1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,15080.068157722772
1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,15080.069300645353
1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,15080.068999313078
0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,15080.067881285422
0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,15080.067690168109
1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,15080.07066707706
1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,15080.068831810775
0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,15080.065583229518
0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,15080.07271287088
0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,15080.07223486049
1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,15080.06671241273
1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,15080.070163615148
0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,15080.069142018134
1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,15080.066091637904
0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,15080.069866804944
0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,15080.072016261418
1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,15080.073440016973
0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,15080.071198390457
0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,15080.065830571288
1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,15080.069181878223
1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,15080.065867686777
1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,15080.06673484305
0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,15080.073466355438
0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,15080.069666423367
0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,15080.072435277249
1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,15080.069517324328
0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,15080.067317839907
1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,15080.069767483497
0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,15080.069809470117
0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,23790.4139799566
1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,15080.071910845338
1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,15080.06832729606
0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,15080.073506869794
0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,15080.07107834382
0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,15080.0730098921
0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,15080.073091383832
0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,15080.067911895916
0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,15080.072530823703
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,15080.069948320666
0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,15080.067923353174
