auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,time
1,0,0,1,0,1,0,0,0,0,0,1,6.74
1,0,0,0,1,0,0,1,0,0,0,1,7.24
1,1,1,1,1,0,0,0,0,1,0,0,7.25
1,1,1,1,1,0,0,0,0,0,0,0,7.28
1,1,1,1,1,1,0,0,0,0,1,1,7.79
1,1,0,0,0,1,0,1,0,1,0,1,7.89
1,1,1,1,1,1,0,0,0,0,1,0,7.89
1,1,1,1,0,1,1,1,0,1,0,1,7.92
1,0,0,0,0,1,0,1,1,1,1,0,7.95
1,1,1,1,1,1,0,1,0,1,0,1,7.95
0,0,1,1,1,0,0,1,0,0,0,0,11.5
0,1,0,1,0,0,1,1,0,1,0,0,11.52
0,0,0,0,0,0,1,0,0,0,1,0,11.53
0,1,0,0,0,1,0,1,0,1,0,1,12.31
0,1,0,0,0,1,0,1,0,1,0,0,12.36
0,1,0,0,0,1,0,0,0,1,0,1,12.38
0,1,1,0,0,1,0,1,0,1,0,0,12.38
0,1,0,0,0,1,0,0,0,0,1,0,12.41
0,0,0,0,0,0,0,1,1,0,0,1,12.84
0,1,0,1,1,1,1,0,1,0,0,1,14.05
