auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,time
1,1,1,1,1,0,0,0,0,0,1,1,5.37
1,1,0,0,0,0,1,1,0,1,0,1,4.37
1,1,1,1,1,0,1,1,0,1,1,0,5.37
1,1,0,0,0,0,0,1,0,1,1,0,5.33
1,1,1,1,1,0,1,0,0,0,1,0,5.31
1,1,1,0,1,0,0,1,0,1,1,0,5.35
1,1,1,1,0,0,1,1,0,1,0,1,4.35
1,1,1,1,1,0,1,1,0,1,0,1,4.32
1,1,1,1,1,0,1,1,0,1,0,0,4.31
1,1,0,0,0,0,0,1,0,1,0,0,4.32
1,0,0,1,0,0,1,1,1,1,0,0,14.23
0,0,0,0,1,0,1,0,1,1,0,1,9.87
0,1,1,1,0,1,0,0,1,0,1,0,943.09
1,1,0,1,1,1,1,1,1,0,1,1,207.44
1,0,0,1,1,0,0,1,0,0,1,0,5.33
0,1,1,0,0,1,1,1,1,0,1,0,939.46
0,0,1,0,1,1,0,0,1,1,0,0,944.235393006824
0,1,1,0,1,1,0,0,1,0,1,1,944.231619713138
1,0,1,0,0,0,0,1,1,0,1,1,944.2312091474996
0,0,1,0,0,1,0,1,0,0,1,1,944.2333942661912
1,0,1,0,0,1,1,1,0,1,1,1,20.27
1,0,1,0,1,1,1,1,0,1,0,1,20.08
1,1,1,0,1,0,0,1,0,1,1,0,5.35
1,1,0,0,0,0,1,1,0,1,0,1,4.37
1,1,1,1,1,0,0,0,0,0,1,1,5.37
1,1,0,0,0,0,0,1,0,1,0,1,4.35
1,0,1,1,1,0,1,1,0,1,1,1,5.24
1,1,1,1,1,0,1,1,0,1,0,1,4.32
1,1,1,1,1,0,0,1,0,0,0,1,4.36
1,1,1,1,1,0,1,1,0,1,0,0,4.31
1,1,0,0,1,0,1,1,0,1,0,0,944.2389494040709
1,1,0,0,0,0,1,1,1,1,0,1,944.2377737007707
1,0,0,0,1,0,1,1,0,1,0,0,944.2324510530785
1,1,0,1,0,0,1,1,0,1,0,0,944.2373925610322
1,1,1,0,1,0,1,1,0,1,0,1,944.2323262850226
1,1,1,1,1,0,1,0,0,1,0,0,944.2360126659389
1,1,1,1,0,0,1,0,0,1,0,0,4.33
0,0,0,0,1,1,1,1,1,0,0,0,56.1
1,1,0,0,1,0,0,1,0,0,0,1,944.2345763301423
0,1,1,1,0,0,1,1,0,1,0,1,3.9
0,0,0,1,1,0,1,1,0,1,0,1,944.2386662307421
1,1,1,1,1,0,1,1,0,1,1,1,944.2359575485316
1,1,1,1,1,0,0,1,1,1,0,1,14.09
1,1,0,1,0,0,0,1,1,1,1,0,944.2337805273149
1,1,1,1,1,0,1,1,1,0,0,1,944.2357374936265
0,1,0,1,1,0,0,1,0,1,0,1,3.89
1,1,0,0,0,1,1,1,0,1,1,1,944.2345968932949
1,1,1,0,1,0,0,1,0,1,0,0,944.235517144099
1,1,0,1,0,0,0,1,0,1,1,1,944.2336720007288
1,0,1,1,1,0,0,1,0,0,1,1,944.2348327893606
0,1,1,1,0,0,1,0,0,1,0,0,944.2312194472008
1,1,1,1,0,0,0,1,1,1,0,1,944.2379118241935
1,0,1,0,1,0,1,0,0,1,1,0,944.234415835886
1,1,1,0,0,0,1,0,0,1,0,1,944.2382166176142
1,1,1,1,0,0,1,1,0,1,0,0,944.2330713057863
1,1,0,0,0,0,1,0,1,1,0,1,944.236508532446
1,1,1,1,1,0,0,1,0,1,0,0,944.2379654338412
0,1,0,1,1,0,0,1,0,1,0,0,3.89
0,1,0,1,0,0,1,0,0,1,0,1,944.2353508492798
1,1,0,1,1,0,1,1,0,1,0,1,944.2343989455795
1,1,0,1,1,0,1,1,0,0,1,1,944.2334500582612
1,1,0,0,0,0,0,1,1,1,0,0,14.02
1,0,1,1,0,0,1,1,0,1,0,1,944.2334875435995
0,1,1,1,0,0,1,0,1,1,0,1,944.2312012468796
1,1,0,0,0,1,0,1,0,0,0,0,944.2320280245899
0,1,1,1,1,0,1,1,1,1,0,1,9.83
1,1,1,1,0,0,0,0,0,0,0,1,944.2367904345772
0,1,1,1,1,0,0,1,0,1,0,1,944.2341222960398
1,0,1,1,1,0,1,1,0,1,0,1,944.2334514375405
1,1,1,1,1,1,0,1,0,1,1,0,186.79
0,1,0,1,1,1,0,1,0,1,0,1,944.2362205254719
1,1,0,0,1,0,0,1,1,1,0,1,944.2385268191938
1,1,0,0,0,0,1,1,0,1,1,1,944.2357360047909
1,1,0,1,0,0,0,1,0,1,0,0,4.34
0,1,1,1,1,0,1,1,0,1,0,0,944.2362021933828
1,1,1,1,1,0,0,1,0,1,0,1,944.2365150356168
1,1,1,0,1,0,1,1,0,1,1,1,944.232458217897
1,1,1,0,0,0,1,0,0,1,1,0,944.2328018734602
1,1,0,0,0,0,0,1,1,1,0,1,944.2329949221921
1,1,0,1,1,0,0,1,0,1,1,0,944.2357009976353
1,1,0,0,0,0,1,1,0,0,0,1,944.2370247134852
0,1,1,1,1,1,1,1,0,1,0,0,944.2382273698262
1,1,1,0,0,0,1,1,0,1,0,1,944.236112976249
1,1,0,0,1,0,0,1,0,1,1,0,944.2323565954704
0,1,0,1,1,0,0,1,1,1,0,0,9.9
1,1,1,1,0,0,1,0,0,1,0,1,4.36
1,1,0,1,1,0,0,1,1,0,0,0,14.19
0,1,0,1,1,0,0,1,1,1,0,1,944.23279933343
1,1,0,1,1,0,1,1,0,1,0,0,944.2388450902147
1,1,0,0,1,0,1,1,0,0,0,0,944.2315265063968
