iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,10,0.76
0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,90,0.6
0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,90,0.54
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,90,0.58
0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,90,0.66
0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,10,0.77
0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,10,0.73
0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,10,0.81
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,90,0.64
0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,90,0.68
1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,90,0.9415557838574171
0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,10,0.9487728882281685
1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,10,0.9423934073206468
0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,10,0.9479991129219635
1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,90,0.9442077054117509
1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,10,0.9426654778757362
1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,10,0.9453975620923998
0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,90,0.941813192443374
1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,90,0.9418235745550564
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0.9448996093128658
0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,10,0.9446106591438322
0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,90,0.9424579192900063
1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,90,0.9484179901800648
1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,90,0.9483116771616025
1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,90,0.9469615685995262
1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,10,0.9410924713072971
1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,90,0.9483125715744574
0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,90,0.9445852938620858
1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,10,0.9485562976145955
0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,10,0.9416050752708937
1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,10,0.9425368571454621
1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,10,0.9433244527016382
1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,10,0.9437139030695991
1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,10,0.9413592389901598
1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,10,0.941852221074876
0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,10,0.9414378552043153
1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,10,0.9426095007934777
1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,10,0.9413388578674587
1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,10,0.944699701466437
1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,90,0.9425490639864254
1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,90,0.9423357972614357
1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,10,0.9420287245722857
1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,10,0.945105072319686
1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,10,0.9433332983094098
1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,10,0.9426945425258964
1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,10,0.9412013037591513
1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,10,0.9485021693509911
1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,10,0.9416406729067015
1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,10,0.9460161028564307
1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,10,0.9445926581045694
1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,10,0.9469202928951986
0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,10,0.9478403938136483
1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,10,0.9472749775562006
1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,10,0.9436073137067172
1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,10,0.9479401333733872
1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,10,0.9469374043486916
1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,10,0.948434948863723
1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,10,0.9464722025790014
1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,10,0.9418032744922056
1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,10,0.9479333354570312
1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,10,0.9417100573259168
1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,10,0.9445451157496282
1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,10,0.9429895974612484
1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,10,0.9430392174866015
1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,10,0.9473749302825362
1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,10,0.9423534290309604
1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,10,0.9443813955981328
1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,90,0.9420167020449314
1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,10,0.942440581276496
1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,10,0.9480389689385533
1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,10,0.9475963281137822
1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,10,0.9435351528752279
1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,10,0.9422294078640056
1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,10,0.9474824468899619
1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,10,0.9484627124904043
0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,10,0.9477118329640137
1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,90,0.9418814130835762
1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,10,0.9449961891952993
1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,10,0.9484585349480679
1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,10,0.9433713144872634
