NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,0,0,1,0,0,1,0,0,0,0,0,0,22,8,0,4.48
1,0,0,0,0,0,0,0,0,0,1,0,1,8,8,0,2.44
1,1,1,0,0,1,0,0,1,1,0,1,0,48,8,0,4.95
0,0,0,0,0,0,0,0,0,0,1,0,1,8,8,0,1.78
0,0,0,0,0,0,0,0,0,0,1,0,1,8,8,2,2.41
0,1,0,0,0,0,1,0,0,0,1,0,1,48,160,0,12.555288527632452
0,0,0,1,0,0,0,0,0,1,1,1,0,22,160,0,3.71
0,0,0,1,0,0,0,0,1,1,1,0,1,8,8,0,12.552399490808275
1,0,1,1,0,1,0,0,0,1,1,1,0,48,8,0,6.67
0,0,1,0,0,1,1,0,0,1,0,1,1,22,160,0,6.76
0,0,0,0,0,0,0,0,1,0,0,0,1,8,160,0,2.77
1,0,1,1,0,0,0,0,0,1,1,1,0,22,8,0,4.68
0,0,0,0,0,1,0,0,0,0,1,0,1,8,8,0,2.61
0,0,0,1,0,1,0,0,0,0,1,1,0,8,320,0,2.65
0,1,1,0,0,1,0,0,0,0,0,0,1,48,320,2,12.557253163175638
0,0,0,1,0,0,0,1,0,0,0,0,0,22,320,0,5.64
0,0,0,1,0,0,0,1,0,1,1,1,0,22,160,0,12.553902801851443
1,0,1,0,0,0,0,0,0,1,1,1,1,48,8,2,7.16
0,0,0,1,0,0,0,0,0,1,1,1,0,44,160,0,6.43
1,1,0,0,0,0,1,0,0,1,0,1,0,22,8,0,2.76
1,0,1,1,0,1,0,0,0,1,1,1,0,8,8,0,1.34
0,0,0,0,0,0,0,0,0,0,1,0,1,8,8,0,1.78
0,0,0,0,0,0,0,0,0,0,1,0,1,8,8,2,2.41
0,0,0,0,0,1,0,0,0,0,1,0,1,8,8,0,2.61
0,0,0,1,0,0,0,0,0,1,1,1,0,22,160,0,3.71
1,0,1,1,0,0,0,0,0,1,1,1,0,22,8,0,4.68
1,1,1,0,0,1,0,0,1,1,0,1,0,48,8,0,4.95
1,0,0,1,0,0,1,0,0,0,0,0,0,22,8,0,4.57
0,0,0,1,0,0,0,0,0,1,1,1,0,44,160,0,6.43
