NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,0,1,0,1,1,0,0,0,1,0,1,1,44,160,0,6.86
1,0,1,1,0,1,0,0,1,1,0,1,0,22,8,0,3.37
1,0,1,0,1,1,0,0,0,1,0,1,1,8,160,0,2.49
1,1,1,0,0,0,0,0,1,0,0,1,0,22,8,0,2.88
0,0,0,1,0,0,1,0,0,0,0,0,0,44,320,0,4.06
0,0,1,1,0,0,1,0,0,1,0,1,0,22,320,0,2.44
1,1,1,0,0,0,1,0,0,1,0,1,0,44,8,1,2.78
1,0,1,0,1,1,0,0,0,1,0,1,1,8,320,0,2.48
1,0,1,0,1,1,0,0,0,1,0,1,1,22,8,0,4.99
1,0,1,0,1,1,0,0,0,0,0,1,1,22,8,0,5.34
0,0,0,0,0,1,0,0,0,1,1,1,1,22,320,0,5.6
1,0,1,0,1,1,0,0,0,1,0,1,1,8,8,0,2.32
1,0,1,0,1,1,0,0,0,0,0,1,1,8,8,0,2.37
1,0,0,1,0,0,1,0,0,0,0,1,0,8,8,1,0.98
0,0,1,1,0,0,0,0,1,1,0,1,0,8,8,0,2.23
1,0,0,1,0,0,1,0,0,0,0,1,0,22,8,1,1.96
1,0,1,0,0,0,0,0,0,1,1,1,1,48,8,2,7.77
0,1,0,0,1,0,0,0,0,0,0,0,0,22,320,0,6.25
1,0,0,1,1,0,0,0,1,1,1,0,0,48,160,1,30.75446898383148
0,1,0,1,1,1,0,0,1,1,1,0,1,44,8,2,30.754414705295304
1,0,1,1,0,1,1,0,1,0,0,0,0,22,320,2,30.753596016939014
1,0,0,0,1,0,0,0,0,1,1,1,0,22,8,2,30.755967364781995
0,0,1,1,0,0,1,0,0,1,0,0,1,8,160,1,30.754732737261993
0,0,0,0,1,0,0,1,1,1,0,1,1,8,320,1,30.758201214208427
1,1,0,0,1,0,1,1,1,0,1,0,1,44,8,2,30.752519974198442
0,1,0,0,0,1,0,0,1,1,1,0,1,44,8,2,30.75279769542543
0,1,0,0,1,1,1,0,1,1,1,1,1,48,160,2,30.756133307886536
1,0,1,0,0,1,0,0,1,1,1,0,1,44,8,1,30.751551442545658
1,0,1,0,1,0,0,1,0,0,1,1,0,48,320,0,30.754510997221413
0,0,0,0,0,0,0,1,0,0,1,0,1,22,160,2,30.75335647944998
1,0,1,0,1,0,0,0,1,1,0,1,1,8,8,0,30.758920809103085
0,0,1,1,0,0,0,0,0,0,0,1,1,8,8,0,30.75372733805106
0,0,1,1,0,0,0,1,0,0,0,1,1,8,8,1,30.751752917314626
1,0,1,1,0,0,0,0,0,1,0,1,0,22,320,0,30.75624063971796
1,0,0,0,1,1,0,0,0,1,0,1,1,8,320,0,30.755028215740733
0,0,1,0,1,1,0,1,0,1,0,1,0,8,160,0,30.75624222873357
0,0,1,0,0,0,1,0,0,1,0,1,0,22,8,1,30.75555466633438
1,0,0,1,0,0,1,0,0,1,0,1,0,22,320,0,30.758188398392686
1,0,1,1,0,1,0,0,1,1,0,1,1,22,8,0,30.755835227001125
0,0,0,1,1,0,0,0,1,1,0,1,1,8,8,0,30.755155792034525
0,1,0,1,0,0,1,0,0,0,0,0,1,8,8,0,30.753813082177842
0,0,1,0,1,1,0,0,0,1,0,1,0,8,8,1,30.758041304333368
0,0,1,0,1,1,0,0,0,0,0,1,1,8,8,0,30.75138250608651
1,0,0,1,0,1,1,0,0,1,0,1,0,22,320,0,30.75790439118479
0,1,1,1,0,0,0,0,1,1,0,1,0,22,8,2,30.758201396513705
0,0,1,0,1,1,0,0,0,1,0,1,0,44,8,1,30.75249570745895
1,0,0,1,0,0,1,0,0,0,0,1,1,22,8,0,30.75184450237519
1,0,1,0,1,1,0,0,1,0,0,1,0,8,8,0,30.753368106240153
0,1,1,1,0,0,0,0,0,1,0,1,1,8,8,0,30.755117331226
1,0,1,1,1,1,0,0,0,0,0,1,0,44,160,0,30.755202046558527
1,0,1,0,0,0,0,0,0,1,1,1,0,44,8,1,30.753548089058217
1,1,0,0,1,0,0,0,0,1,0,1,1,8,320,0,30.752978601278173
1,0,1,0,1,1,1,1,0,0,0,1,1,8,320,0,30.75560262206331
1,0,1,1,0,0,1,0,1,1,0,1,0,48,8,2,30.75540951593862
0,0,1,0,0,0,1,0,0,0,0,1,0,22,8,1,30.758624819956804
1,0,0,1,1,0,1,0,1,1,0,1,0,22,8,0,30.753750828563025
0,0,1,0,1,1,0,0,1,0,0,1,0,44,8,1,30.754810448235204
1,1,1,0,0,0,1,0,0,1,0,1,1,8,8,0,30.75264831692475
1,0,0,0,0,0,0,0,1,0,0,1,0,22,8,2,30.757993996210047
1,1,1,0,0,1,0,0,0,0,0,1,0,22,8,1,30.757782421088052
1,0,1,0,1,1,0,0,0,1,0,1,0,8,320,0,30.758519179224344
1,0,1,0,1,1,0,0,0,0,1,0,1,22,8,0,30.75742429333066
0,0,1,1,0,0,1,0,0,1,0,1,1,8,8,1,30.758392851252953
1,1,1,0,1,0,0,0,0,1,0,1,0,22,320,0,3.94
1,0,1,0,1,1,0,0,0,1,1,1,0,8,8,2,30.75416325197562
1,0,1,0,1,1,0,0,0,0,0,1,1,8,160,0,30.754853504154358
0,0,0,0,1,1,0,0,0,1,0,1,1,8,160,0,30.757444061598093
1,0,0,1,0,0,0,0,0,0,0,1,0,22,8,1,30.755449857186427
0,0,1,1,0,0,1,0,0,1,0,1,1,8,8,0,30.75785435222907
1,0,1,0,0,1,1,0,0,1,0,0,0,22,320,0,30.75669798166166
1,1,1,0,1,1,0,0,0,1,0,1,1,8,320,1,30.754154143299825
1,0,1,0,0,0,1,0,0,1,0,1,0,44,8,1,30.754487579024296
1,1,1,0,0,0,0,0,1,0,0,1,0,48,320,2,30.752052947315285
0,0,1,1,0,0,1,0,0,1,0,1,0,22,8,0,2.77
1,0,1,0,0,1,0,0,0,0,0,1,1,22,8,0,30.752439731317192
1,0,1,1,1,1,0,0,0,1,0,1,1,8,160,0,30.75237403959594
1,0,1,0,1,0,0,1,1,1,0,1,0,8,8,1,30.754484814771356
1,0,0,1,0,0,1,0,0,0,1,1,1,48,320,2,30.752670053824406
0,1,0,1,0,0,1,0,0,0,0,1,0,8,8,1,30.751557633211807
1,0,1,1,0,0,1,0,0,1,0,1,1,8,320,0,30.751592161009757
1,0,1,0,1,1,0,0,0,0,0,1,1,8,8,1,30.75851569519606
0,0,1,1,0,0,0,0,1,1,0,1,0,8,320,0,30.75124373038611
1,0,1,1,0,1,0,0,1,0,0,1,1,48,8,0,30.75808623874358
1,0,1,1,1,1,0,0,1,1,0,1,0,22,8,0,30.75452596875863
0,1,1,1,0,0,0,0,1,0,0,1,0,22,8,0,30.753465249511326
0,0,1,0,1,0,0,0,0,0,1,0,0,22,320,0,30.758709436897377
