NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,1,0,0,0,0,0,0,1,0,0,0,0,8,8,2,1.19
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,2,1.61
1,0,1,1,0,0,0,0,0,1,1,1,0,8,8,0,1.94
0,0,0,0,0,0,0,0,1,0,0,0,1,8,8,2,2.8
1,0,1,1,0,1,0,0,0,1,1,1,0,22,8,0,4.13
1,0,0,1,0,0,0,1,0,0,0,1,0,22,8,1,2.82
0,1,0,0,0,0,0,1,0,0,0,0,0,8,8,2,2.18
1,0,1,1,0,1,0,0,0,1,1,1,0,48,320,0,7.97
1,0,1,0,0,0,0,0,0,1,1,1,1,48,8,2,7.77
0,0,0,0,0,0,0,0,1,0,0,1,1,48,8,1,6.68
1,0,1,0,0,1,1,0,0,1,0,1,1,44,320,0,4.05
0,1,0,0,0,0,0,1,0,0,0,1,0,22,8,1,5.02
1,0,1,0,0,1,0,1,0,0,0,1,1,22,160,0,6.49
1,0,1,1,0,1,1,0,0,1,0,1,0,44,320,0,3.36
1,0,1,0,0,1,0,0,0,1,1,1,1,48,320,0,9.47
1,1,1,0,0,0,1,0,0,0,0,1,0,44,8,0,3.66
1,0,1,1,1,0,0,0,0,1,0,1,0,44,8,0,5.8
1,0,0,1,1,0,0,1,1,1,0,0,1,8,320,0,30.75791776645165
1,1,1,0,1,1,1,1,0,0,1,0,0,44,320,1,30.7557338548532
0,1,0,1,0,0,0,1,0,1,0,1,1,48,320,0,30.756010754593877
0,1,0,0,0,0,0,0,1,0,0,0,0,8,8,2,1.19
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,2,1.61
1,0,1,1,0,0,0,0,0,1,1,1,0,8,8,0,1.94
1,0,1,1,0,1,1,0,0,1,0,1,0,44,320,0,3.36
1,0,1,0,0,1,1,0,0,1,0,1,1,44,320,0,4.05
0,1,0,0,0,0,0,1,0,0,0,1,0,22,8,1,5.02
1,0,1,0,0,1,0,1,0,0,0,1,1,22,160,0,6.49
0,0,0,0,0,0,0,0,1,0,0,1,1,48,8,1,6.68
1,0,1,0,0,0,0,0,0,1,1,1,1,48,8,2,7.77
1,0,1,1,0,1,0,0,0,1,1,1,0,48,320,0,7.97
