NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,0,0,0,1,1,0,0,0,1,0,1,1,8,8,0,1.64
1,1,0,0,1,0,0,0,0,1,0,1,0,8,8,0,1.03
1,0,0,0,1,1,0,0,0,1,0,0,1,8,8,0,1.77
0,0,0,0,1,0,0,0,0,0,0,0,1,8,8,0,2.39
0,0,0,0,0,0,0,0,0,0,1,0,1,8,8,2,2.41
0,0,0,0,0,0,0,0,1,0,0,0,1,8,8,2,2.49
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,2,1.43
0,0,0,0,1,0,0,0,0,0,0,0,1,8,8,1,2.28
0,0,0,0,0,0,1,0,0,0,0,0,1,8,8,0,2.33
0,0,0,0,0,1,0,0,0,0,1,0,1,8,8,0,2.61
0,0,1,0,0,1,0,0,1,0,0,1,1,8,8,0,2.43
1,1,1,0,0,0,1,0,0,0,0,1,0,44,8,0,7.44
0,0,0,0,0,0,1,0,0,0,0,0,1,22,160,0,4.57
0,0,1,0,0,1,0,0,1,1,0,0,1,8,160,0,2.87
0,0,0,0,1,0,0,0,0,0,0,0,1,8,320,0,2.76
0,0,0,0,0,0,0,1,0,1,0,0,1,22,8,2,5.82
1,0,1,0,0,0,1,0,0,0,0,1,1,44,8,1,10.55
0,0,0,0,0,0,0,0,0,0,1,0,1,22,8,0,4.18
0,0,0,0,1,0,0,0,0,0,0,0,1,22,8,2,3.84
1,1,1,0,1,1,0,0,0,1,0,1,0,44,320,0,5.31
1,0,0,0,1,1,0,0,0,1,0,1,1,8,8,0,1.64
0,0,0,0,0,0,1,0,0,0,0,0,1,22,160,0,4.57
1,1,1,0,0,0,1,0,0,0,0,1,0,44,8,0,7.44
0,0,0,0,0,0,1,0,0,0,0,0,1,22,320,0,5.51
0,0,0,0,1,0,0,0,0,0,0,0,1,22,8,2,3.84
1,1,1,0,1,1,0,0,0,1,0,1,0,44,320,0,5.31
1,0,1,1,0,0,0,1,0,1,0,1,0,48,8,0,5.76
0,0,0,0,0,0,0,0,0,0,1,0,1,22,8,0,4.18
1,0,1,0,0,0,1,0,0,0,0,1,1,44,8,1,10.55
0,0,0,0,0,0,0,1,0,1,0,0,1,22,8,2,5.82
0,0,0,0,1,0,0,0,0,0,0,1,1,8,8,0,2.58
1,1,0,0,1,1,1,0,1,1,0,0,1,8,160,0,12.557751907925327
0,0,0,0,1,0,0,0,0,1,0,1,1,8,8,0,2.34
0,0,0,0,0,0,0,0,0,0,1,0,1,22,8,2,6.15
0,1,0,0,1,1,0,0,0,1,0,1,1,44,8,0,12.552455961113063
1,0,0,0,1,1,0,0,0,0,0,0,1,22,8,0,12.551694697896744
1,0,0,0,1,1,0,0,0,0,0,1,0,8,8,0,12.555177749872815
1,0,0,0,1,1,0,0,0,0,1,0,0,48,8,0,12.553791714662683
0,0,0,0,0,0,0,0,1,0,0,0,1,8,8,1,1.45
1,1,0,0,1,0,1,0,0,1,1,1,1,8,8,2,12.556996918553475
1,1,0,1,1,0,0,0,0,1,0,1,0,8,160,0,12.554113555708165
1,0,1,0,1,1,0,0,1,0,0,1,1,8,8,2,12.558867441886227
0,0,1,0,0,1,0,0,1,1,0,0,0,8,8,2,12.552996648413686
0,0,1,0,0,0,0,0,1,0,1,1,1,8,160,0,12.552540752903688
0,0,0,0,0,1,0,0,1,0,0,1,1,8,8,2,12.551270286652423
0,1,1,0,0,1,0,0,1,1,0,0,1,8,160,0,12.551527665046965
1,1,0,1,1,0,0,0,0,1,0,1,0,8,8,2,12.554260152110178
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,0,1.79
0,0,0,0,1,1,0,0,0,1,0,0,0,8,8,0,12.556361691784174
1,0,1,0,0,1,0,0,1,1,0,0,1,44,8,0,12.554512761212308
0,1,0,1,1,0,0,0,0,0,0,0,1,8,8,1,12.555749941115458
0,0,1,0,1,1,1,0,0,0,0,0,1,8,8,0,12.557861515903102
1,0,0,0,1,1,0,0,0,1,1,0,1,8,8,1,12.553660809866495
0,0,0,1,0,0,1,0,0,1,0,1,1,8,8,0,12.552168725216237
0,1,1,0,0,1,1,0,1,1,0,1,1,8,8,0,12.552020014259856
1,0,0,0,1,1,1,0,0,1,0,0,1,8,160,0,12.558604777712928
1,0,0,0,1,1,0,0,1,1,0,1,1,8,8,0,12.552497324507769
0,0,0,0,0,0,0,0,0,1,0,0,1,8,8,2,12.551797080333417
0,0,0,0,1,0,0,1,0,0,0,0,0,8,8,0,12.551344602538741
0,0,0,0,1,1,0,0,0,1,0,1,1,8,8,0,12.552897531591631
1,0,0,0,1,1,1,0,0,1,0,1,1,8,320,0,12.554339476033867
0,1,0,0,0,0,0,0,1,0,0,0,1,8,8,1,12.554468650532753
0,0,0,1,0,0,0,0,1,0,0,1,1,8,8,2,12.55646075358193
1,0,0,1,1,0,0,0,1,1,0,1,1,8,160,0,12.557520413301756
0,0,1,1,0,1,1,0,0,0,0,0,1,8,8,0,12.552474921467692
1,0,0,0,0,0,0,0,1,0,0,0,1,48,8,1,12.558614031011468
0,0,0,0,1,0,0,0,0,1,0,1,1,8,8,1,2.42
0,0,1,1,0,1,0,0,1,0,0,1,1,8,8,1,12.556729208177211
0,0,0,0,1,0,0,1,0,1,0,1,1,8,8,0,12.553940459507121
0,0,1,1,0,0,0,0,0,0,0,1,1,8,8,2,12.551860266087765
