auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,time
0,0,0,0,0,0,1,0,0,0,0,0,3.27
0,0,1,0,0,0,1,0,0,0,0,0,3.26
0,0,1,0,0,0,1,0,0,0,0,1,3.29
0,0,1,0,0,0,0,0,0,1,0,0,3.28
1,0,0,0,1,0,0,0,0,1,0,0,3.33
1,0,0,0,1,1,0,0,0,0,1,0,3.72
0,0,1,0,0,0,1,1,1,1,0,0,4.15
0,0,0,0,0,0,1,1,1,1,0,0,4.17
0,0,0,0,0,0,0,0,1,0,0,1,4.15
1,0,1,1,0,1,0,1,0,1,1,0,6.44
0,0,0,0,0,1,1,0,0,0,0,0,5.37
0,0,0,0,0,1,0,0,0,1,0,0,5.48
0,0,0,0,0,1,1,0,0,1,0,0,5.43
0,0,0,0,0,1,0,0,0,0,1,1,5.56
0,0,0,1,0,1,1,1,0,1,1,1,9.3
0,0,1,1,0,1,1,1,0,1,1,1,9.28
0,1,1,1,0,0,0,1,1,1,0,0,8.98
1,0,0,1,1,0,1,1,0,1,0,0,3.22
1,0,0,1,1,0,1,0,0,0,0,0,3.21
1,0,0,0,0,1,1,1,1,0,0,0,14.8
0,0,0,0,1,1,0,0,1,0,1,1,841.4873839800784
1,0,0,0,1,0,1,1,0,0,1,1,841.4840773824066
0,1,0,0,1,0,1,0,1,1,0,0,841.4887456103922
1,1,1,1,1,1,1,0,1,1,0,0,38.86
0,0,0,0,1,0,1,0,0,1,1,0,841.4834270588342
0,0,0,1,0,0,1,1,0,1,0,0,841.4847167493328
1,1,1,1,0,0,0,1,1,1,0,1,841.4884673388818
0,1,0,0,0,1,1,1,1,1,1,1,841.4883492550559
1,0,0,0,1,1,1,0,1,0,0,0,841.4842463308255
0,0,1,0,0,0,1,0,0,0,0,1,3.29
0,0,1,1,0,0,1,1,1,1,0,0,841.4831796445509
0,0,1,0,0,0,1,1,1,1,0,1,841.4838015730323
0,0,1,1,1,0,1,1,0,1,1,0,841.4814644819892
0,1,0,0,0,0,0,0,0,1,0,0,7.42
0,0,0,0,1,0,0,0,0,1,0,0,3.33
1,0,0,0,0,0,1,0,0,1,0,0,3.26
0,0,0,0,0,0,0,0,1,1,0,0,4.16
0,0,1,0,0,0,0,1,0,0,0,0,3.26
0,0,0,1,0,0,1,0,1,0,0,1,841.4850248522741
1,1,0,1,0,0,1,0,1,0,0,1,841.4847280138459
0,0,0,0,1,1,0,0,0,0,1,1,841.4810825697293
1,0,0,1,0,0,1,0,1,0,0,0,841.4866451489098
1,0,0,0,1,0,1,0,0,1,0,0,3.34
0,1,0,1,0,1,0,1,1,0,0,0,841.4844939346993
1,0,0,0,0,1,1,0,0,0,0,0,841.4850048297027
0,0,1,0,0,0,0,0,1,0,0,1,4.15
0,0,0,1,1,0,1,0,1,0,0,0,841.4824933251879
0,0,1,0,0,0,1,0,1,0,0,1,841.4843376152461
0,0,0,0,1,1,1,0,0,1,0,1,841.4851441749254
1,0,0,1,1,0,1,0,0,1,0,0,841.4818120621783
0,0,0,0,0,0,0,1,0,0,0,0,3.28
0,1,1,0,0,0,0,0,1,1,0,0,841.4854880380051
1,0,0,0,1,0,0,0,1,1,0,0,4.23
1,0,0,0,0,0,0,0,0,1,0,1,3.29
0,0,1,0,0,0,1,1,0,0,0,0,841.4820329595906
1,0,0,0,1,0,0,1,0,1,0,0,3.33
0,0,0,0,0,0,1,1,1,0,0,0,4.15
0,0,1,1,1,0,1,1,0,1,0,0,841.4876343456693
0,0,1,1,0,0,1,0,0,0,0,1,841.4880193582428
1,0,1,0,0,0,0,0,1,1,0,1,841.4889231427773
0,0,1,0,0,0,0,0,0,0,0,0,3.27
0,0,0,0,0,0,1,0,0,0,0,1,3.27
0,0,1,0,0,0,0,0,0,1,1,0,841.4851018276506
0,0,1,1,0,1,0,1,0,0,1,0,841.4831741359969
0,0,0,0,0,1,0,0,0,0,0,1,5.47
1,0,0,1,0,0,1,0,0,0,0,0,841.4844926126533
0,0,0,0,0,0,1,1,0,0,0,1,3.28
0,0,0,0,0,0,1,0,1,0,0,0,4.16
0,0,1,0,0,0,1,0,1,0,0,0,841.4828849838999
0,1,0,0,0,0,1,0,0,1,0,0,841.483086969475
0,0,1,0,0,0,0,0,0,1,0,1,841.4824670876626
1,0,1,1,0,0,1,1,0,0,0,0,841.4873891069944
0,0,1,0,1,0,1,0,0,0,0,1,3.34
0,0,1,1,0,0,1,0,0,0,1,0,841.4814955362157
1,0,0,1,1,0,0,0,0,1,0,1,841.4813607980726
0,0,0,0,0,0,0,1,0,1,1,0,378.15
0,0,1,0,0,1,0,0,0,0,0,0,5.49
1,1,0,0,0,0,0,1,0,0,0,1,841.4831382323782
0,0,1,1,0,0,0,0,0,0,0,1,3.15
1,0,0,0,0,0,0,0,0,1,0,0,3.28
0,0,0,0,0,0,0,0,0,0,0,0,3.27
1,0,1,0,0,0,1,0,0,1,0,0,841.4815397370185
1,0,0,1,1,0,1,0,0,0,0,1,841.482183541924
0,0,0,0,0,0,1,1,0,1,0,1,841.4877713712289
0,0,0,0,0,0,0,0,0,1,0,1,3.26
0,0,0,1,0,0,0,0,0,0,0,0,3.13
0,0,0,1,1,1,1,1,0,1,0,0,841.4861003057325
1,0,0,0,0,0,0,1,0,0,0,0,3.29
0,0,0,1,0,0,1,0,0,0,0,1,841.4867387288917
1,0,0,0,1,0,0,1,0,0,0,0,841.4818365938726
