auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,time
1,0,1,0,0,0,0,0,0,0,0,0,2.84
1,1,1,1,1,1,1,1,1,0,1,1,9.15
0,1,1,1,0,0,1,1,1,1,0,1,10.45
1,1,1,1,1,1,0,1,1,0,1,1,9.34
0,0,0,0,0,0,0,1,1,0,0,1,11.68
1,0,0,1,0,1,0,1,0,0,1,0,4.99
0,1,0,0,1,0,0,0,0,1,1,0,3.98
0,1,1,1,1,0,1,1,1,1,0,0,10.47
1,0,1,0,1,1,1,0,1,1,1,0,12.71
0,0,1,1,1,0,1,1,1,1,0,1,11.69
0,1,1,1,0,1,1,1,1,0,0,0,16.04
0,1,0,1,1,1,0,1,0,1,0,1,16.12882074757651
1,0,0,0,0,1,1,1,0,1,0,1,4.94
0,0,1,0,0,0,0,1,0,1,1,1,16.127247957460227
1,0,1,0,1,1,1,1,0,0,0,1,16.121139767638816
0,1,1,1,0,1,0,1,0,0,1,0,16.122359774311285
1,1,1,0,1,0,0,1,1,0,0,0,16.126562948046935
0,1,0,1,0,0,1,0,0,1,0,0,16.127894940764765
0,1,1,0,0,1,1,0,1,1,1,0,15.91
1,1,1,0,1,0,1,0,0,1,0,0,16.128845056416775
1,1,0,0,1,1,1,0,0,0,0,1,16.122487431736864
0,1,0,1,1,1,1,1,0,1,0,0,16.123683800667013
1,1,0,0,0,1,1,0,1,0,0,1,16.12149893811185
0,1,0,0,1,0,0,0,0,0,1,1,16.126521034883034
0,0,0,1,1,1,1,1,0,0,1,0,16.127845942197848
1,0,0,0,1,0,1,1,0,1,0,0,16.123761284752362
0,1,1,1,1,1,0,1,0,0,1,0,9.57
0,0,1,1,1,1,0,0,1,1,0,0,13.62
0,0,1,1,0,0,0,0,0,0,0,1,4.44
1,1,0,1,1,0,0,1,1,0,1,1,16.127283718365494
0,0,0,0,1,1,1,0,0,1,1,0,16.121163427933578
1,0,0,0,1,1,1,0,0,1,1,0,16.127381094892108
0,0,0,0,1,1,1,0,0,0,1,0,16.12293982327579
0,0,0,1,1,1,1,0,0,1,1,0,16.12515109273682
0,0,0,0,0,1,1,0,0,1,0,0,6.09
1,0,1,0,1,1,1,0,0,1,1,0,16.12876481063728
0,0,0,0,0,1,1,0,1,1,1,0,16.121378388164054
0,1,0,0,1,1,1,0,1,1,1,0,16.124342511832666
0,0,0,0,1,1,1,0,1,1,1,0,13.58
0,0,0,0,0,1,1,0,0,1,1,0,6.08
0,1,0,0,1,1,1,0,0,1,1,0,16.124667511695776
0,0,0,0,1,0,1,0,0,1,1,0,16.127656516423716
0,0,1,0,1,1,1,0,0,1,1,0,16.127603050525593
0,0,0,0,1,1,0,0,0,1,1,0,16.12690693910414
0,0,0,0,1,1,1,0,0,1,0,0,16.124260205865447
0,0,0,1,1,1,1,0,1,1,1,1,16.121809812101624
0,0,0,0,1,1,1,1,0,1,1,0,16.12127839184231
0,0,0,0,1,1,1,0,1,1,0,0,16.124751626930518
0,0,0,0,1,1,1,0,0,1,1,1,16.125134054070607
0,0,0,0,1,1,1,0,0,0,0,0,16.124571584024693
0,0,0,1,0,1,1,0,0,1,1,0,16.12583269636645
0,0,1,0,1,1,0,0,0,1,1,0,16.128513148773102
0,1,0,0,1,1,1,0,0,1,0,0,16.121742639730464
0,0,1,0,1,0,1,0,0,1,1,1,16.128414503301347
1,0,0,0,0,1,0,0,0,1,1,0,16.12108797803858
0,0,1,0,0,1,1,0,0,1,1,0,16.128555731871323
0,0,0,0,1,1,1,0,0,1,0,1,16.123301758111896
0,0,1,0,1,1,1,0,1,1,1,0,16.121139442524655
0,0,0,0,0,0,1,0,0,1,1,0,4.43
0,1,0,0,1,1,0,0,0,1,1,0,9.57
1,0,1,0,1,1,1,1,0,1,1,0,16.125864273418525
1,0,0,0,0,1,1,0,0,0,0,0,16.12518944240613
1,1,0,0,0,1,1,0,0,1,1,0,16.128393124146847
1,0,0,0,1,1,1,0,1,0,1,0,16.12461230008078
1,0,0,0,1,1,0,0,0,1,1,0,16.12802503948329
1,0,0,0,1,1,0,1,0,1,1,0,16.121478632728024
1,0,0,1,1,1,1,0,1,1,1,1,16.12468005450457
0,0,0,0,1,1,1,1,0,1,0,0,16.122458724580213
0,1,1,1,0,1,1,0,0,1,1,0,16.121535770613775
1,1,0,0,1,0,1,0,0,0,1,0,16.127967018490345
0,0,0,1,1,0,1,1,0,1,1,0,16.124645651915493
0,1,0,0,1,1,1,1,0,1,1,0,16.121130325567258
0,0,0,0,1,0,1,0,0,1,0,0,16.1233458235512
1,0,0,0,1,1,1,0,1,1,1,0,16.125189098802732
0,0,0,1,1,0,1,0,0,1,1,0,16.122025199859497
0,0,0,0,0,1,1,1,0,1,1,0,16.127068729994807
0,1,0,0,0,1,1,0,0,1,1,0,16.12629678136193
0,0,1,1,1,1,0,0,0,1,1,0,16.12740893043299
0,0,0,1,1,1,1,0,1,1,1,0,16.12339697040205
0,0,1,1,1,1,1,0,0,1,1,0,16.12325457187947
0,0,0,1,1,1,1,0,0,0,1,0,6.09
0,0,0,0,1,0,0,0,0,1,1,0,16.122915068270167
0,0,0,1,1,1,0,0,0,1,1,0,16.12821884366661
1,1,0,0,1,1,1,0,0,1,1,0,16.127217266480518
0,0,0,0,1,1,0,0,0,1,1,1,16.128233124936393
0,1,0,0,1,0,1,0,0,1,1,0,16.12568746413674
0,1,0,0,1,1,0,0,0,1,0,0,9.58
0,0,0,0,1,0,1,1,1,1,0,0,16.12789114781902
0,1,0,0,1,1,1,0,0,1,1,1,16.121734992028383
0,1,0,1,1,1,1,0,0,1,1,0,16.12466675014693
