iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,90,0.55
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,90,0.6
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,10,0.55
0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,90,0.57
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,90,0.55
0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,90,0.58
0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,90,0.58
0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,90,0.59
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,90,0.58
1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,90,0.51
0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,90,0.58
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,10,0.6
0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,90,0.5
0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,10,0.61
0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,90,0.51
0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,10,0.61
1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,10,0.6
0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,10,0.59
0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,10,0.6
0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,90,0.6759297437417535
0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,10,0.59
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,90,0.55
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,90,0.6
1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,10,0.6
0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,90,0.59
0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,90,0.51
0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,10,0.61
0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,10,0.61
0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,90,0.5
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,10,0.6
0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,90,0.6743547089011729
0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,90,0.6767462407790269
0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,90,0.6776674356311125
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,90,0.51
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,90,0.49
0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,10,0.6729541247969401
0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,90,0.6744847359970331
0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,90,0.674654182752895
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,10,0.6715475667068497
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,90,0.55
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,90,0.6786872570096917
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,90,0.6735209733038587
0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,10,0.6780319509831707
0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,10,0.6725995697231285
0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,90,0.6715398880211905
0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,90,0.6767691237582083
0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,90,0.6780285790019163
0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,90,0.675435087105385
0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,10,0.6785884961580199
0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,90,0.6737606289111568
0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,90,0.6748845217345762
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,90,0.675178332135077
0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,10,0.675009040481842
0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,90,0.6769217387240997
0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,10,0.6778399773637952
0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,90,0.6751461605244453
0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,90,0.6778670260092124
0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,10,0.6
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,90,0.6762566948025991
1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,90,0.6739897384396866
0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,90,0.6744853289780055
0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,90,0.6749250007453353
0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,90,0.6725766877474574
0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,90,0.6719787068622398
0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,90,0.6785450146748464
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,90,0.6732473033810578
0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,90,0.6717252291023141
1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,90,0.6736535718234208
0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,90,0.6785199096033195
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,90,0.52
0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,90,0.6788225795375284
1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,90,0.6744450656922312
0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,90,0.6774090576477839
0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,90,0.6751173600136935
0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,90,0.6785800901607176
0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,90,0.51
0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,90,0.49
0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,90,0.6775103125144339
0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,10,0.61
1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,90,0.51
0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,90,0.6713414312797831
0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,90,0.6787619739267053
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,90,0.673663337173509
