OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,565.97888036243
0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,552.979770788809
1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,617.374409566957
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,576.928833067279
1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,552.648386377241
1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,564.945046175789
0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,307.277901377019
1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,627.208897095547
1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,568.330660701568
1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,586.813952075105
0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,252.2870132409708
0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,252.28763680143595
1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,252.28495845879965
0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,252.28415275472813
0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,252.28420058925997
1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,252.2843245253464
1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,252.2880313600205
1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,252.282423278484
0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,252.28202754853703
1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,252.2860577704675
1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,252.28678331111945
0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,252.2846504215005
0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,252.28561154971973
1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,252.28711389886016
0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,252.28658276302087
1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,252.28935185250845
1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,252.28493504430224
0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,252.28266721444808
1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,252.28714579867707
0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,252.28851119717044
