iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,90,0.48
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,90,0.5
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,90,0.57
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,90,0.53
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,90,0.55
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,90,0.5
0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,90,0.51
0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,90,0.49
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,0.49
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,0.48
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,90,0.46
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,0.49
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,10,0.53
0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,90,0.5
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,90,0.51
0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,10,0.52
0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,10,0.54
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,10,0.51
0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,90,0.51
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,10,0.54
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,10,0.53
0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,10,0.51
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,90,0.48
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,0.49
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,10,0.54
0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,10,0.51
0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,90,0.49
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,10,0.53
0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,10,0.57
0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,90,0.51
0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,90,0.7140001615545274
1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,90,0.716647730236656
1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,10,0.7119714437829985
0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,90,0.7162863961972813
0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,90,0.7119695927076806
0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,90,0.7116532708182745
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,0.48
0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,90,0.7110645733011932
0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,90,0.7146789141897609
0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,90,0.7153194482790807
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,90,0.7172024335467754
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,90,0.7140334146072327
0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,90,0.7182606364416207
0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,90,0.7146606041310395
0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,90,0.715565457662848
0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,90,0.7184646561123167
0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,10,0.7135024584286149
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,90,0.718018719193933
0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,90,0.7144642649021837
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,90,0.7150972428785866
0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,90,0.7112493169337711
0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,90,0.7182474438147886
1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,90,0.7110744445055771
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0.7165882816781289
0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,90,0.7159076404156288
0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,90,0.7141609844808776
0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,90,0.7149809743207963
0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,90,0.5
0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,90,0.7139389658012373
0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,90,0.7150617429746526
0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,90,0.7158300170490517
0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,90,0.715167571526949
0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,90,0.7133376106307426
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,90,0.711738020575627
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,90,0.7149030511199128
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,90,0.7188522851212832
0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,90,0.7187004130265396
1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,90,0.7130126334570053
0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,90,0.7128254552314898
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,90,0.7169985869986301
