auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
1,0,0,1,0,0,0,0,0,1,0,0,0.363636,0
1,0,1,1,0,0,0,0,0,0,0,0,0.363636,1
1,1,1,1,1,0,0,1,1,1,0,0,0.181818,0
1,0,0,0,0,0,1,1,1,0,0,0,0.181818,0
0,1,0,1,0,0,0,1,0,1,1,0,0.181818,0
0,1,1,1,0,0,0,0,0,0,0,0,0.181818,0
0,1,0,1,0,0,0,1,0,1,0,0,0.181818,0
0,1,1,0,0,0,0,1,0,1,0,0,0.181818,0
0,1,0,1,0,0,0,0,0,0,0,0,0.181818,0
0,0,0,0,0,0,0,1,0,0,0,0,1.454545,1
1,0,0,1,0,0,0,0,0,0,0,0,1.0,0
1,0,0,1,0,0,0,1,0,1,0,0,0.272727,0
0,0,0,1,0,0,0,1,0,0,0,0,0.272727,0
1,0,1,1,0,0,0,0,0,1,0,0,1.0,1
1,0,1,1,1,0,0,0,0,1,0,1,0.272727,0
0,0,0,0,0,0,0,0,0,0,0,0,0.454545,0
0,0,0,0,0,0,1,1,0,0,0,0,1.0,0
0,0,0,0,0,0,0,0,0,1,0,0,0.363636,0
1,0,0,0,0,0,0,1,0,1,0,0,0.909091,1
0,0,0,0,0,0,0,0,0,0,0,1,0.363636,0
1,0,1,0,0,0,0,1,0,0,0,0,0.363636,0
0,0,0,0,0,0,0,1,0,1,0,0,1.272727,0
0,0,0,0,1,0,0,1,0,0,0,1,1.181818,0
0,0,0,0,1,0,0,1,0,0,0,0,0.363636,0
1,1,1,0,0,0,0,1,0,1,0,1,1.181818,0
1,1,0,1,0,0,0,0,0,1,0,0,0.454545,0
1,1,1,0,0,0,1,1,0,1,1,1,0.454545,0
1,1,0,1,0,0,0,1,0,1,0,1,0.454545,0
1,1,1,0,0,0,0,0,0,0,0,0,1.0,1
1,1,1,1,1,0,0,0,0,0,0,0,1.181818,1
1,1,1,1,1,0,0,0,0,1,0,0,1.090909,0
1,1,1,0,0,0,0,1,0,1,0,0,1.181818,0
1,1,0,0,0,0,0,1,0,1,0,0,0.454545,0
1,1,1,0,0,0,0,0,0,0,0,1,0.454545,0
0,1,0,0,0,1,0,0,0,0,0,0,0.545455,1
0,1,1,0,0,1,0,0,0,0,0,0,0.545455,1
0,1,1,0,1,1,0,0,0,0,0,0,0.545455,0
0,1,0,0,0,1,0,0,0,0,1,0,0.545455,0
1,1,1,0,1,1,0,1,1,0,1,0,0.545455,0
0,1,1,0,1,1,0,1,1,0,1,0,0.545455,0
0,0,1,0,0,1,0,0,0,0,0,0,0.909091,1
0,0,0,1,0,1,0,0,0,0,0,0,0.909091,0
1,0,1,0,0,1,0,1,0,0,0,0,1.0,0
0,0,0,0,0,1,1,1,1,1,0,0,0.545455,0
0,0,0,0,0,1,0,0,0,0,1,1,0.818182,1
0,0,0,0,0,1,0,0,0,1,1,0,0.818182,1
0,0,1,1,0,1,0,0,0,0,1,0,0.818182,0
0,0,1,1,1,1,0,0,0,0,0,0,0.636364,0
0,0,0,1,1,0,0,0,0,1,0,0,0.636364,1
0,0,1,1,1,0,0,0,0,0,0,0,1.181818,0
0,0,0,0,0,0,0,1,0,0,1,1,0.909091,0
0,0,0,0,0,0,0,1,0,0,1,0,0.727273,0
0,0,0,0,0,1,0,0,0,0,0,0,0.727273,0
0,0,0,0,0,1,1,0,0,1,0,0,0.727273,1
0,0,0,0,0,1,1,0,0,0,1,1,0.727273,0
0,0,0,1,0,0,0,0,0,0,1,1,0.818182,1
0,0,0,1,0,0,0,0,0,1,1,0,0.818182,1
1,0,0,0,0,0,0,1,0,0,1,0,1.0,0
0,0,0,0,0,0,1,1,0,0,1,0,0.818182,0
0,0,0,1,1,0,0,0,0,0,0,0,1.181818,0
1,0,0,0,0,0,1,1,0,0,1,1,0.818182,1
0,0,1,0,0,0,0,1,0,0,0,0,1.181818,0
1,0,1,0,0,0,0,0,0,0,0,0,0.909091,0
1,0,0,1,0,0,0,1,0,1,0,1,0.909091,1
1,1,1,1,1,0,0,0,0,0,1,0,1.0,0
1,1,0,1,0,0,0,0,0,0,0,0,1.0,0
1,1,0,0,0,0,0,0,0,1,0,0,1.0,0
1,1,1,1,1,0,0,0,0,1,1,0,1.0,0
1,1,1,1,1,0,0,1,0,1,1,0,1.0,0
1,1,0,0,0,0,0,0,0,0,0,0,1.0,1
0,1,0,0,1,0,0,0,0,0,0,0,1.090909,0
0,1,0,1,1,0,0,1,0,1,0,0,1.090909,0
0,0,0,1,0,0,0,0,0,1,0,0,1.090909,1
0,0,1,1,0,0,0,0,0,1,0,0,1.090909,1
