auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,time
0,1,1,1,0,1,1,1,1,0,0,0,325.47
0,1,1,1,1,1,0,0,1,1,0,0,322.8
1,1,1,1,0,1,0,0,1,1,1,0,326.11
1,1,0,1,1,0,0,1,0,1,1,1,7.15
0,0,1,1,1,0,1,1,1,1,1,0,9.59
0,1,0,1,0,1,0,0,0,0,0,0,500.95
1,1,1,1,1,1,0,0,1,1,1,1,325.02
1,0,0,0,1,0,0,0,0,0,1,0,5.94
0,0,0,1,1,1,1,1,1,0,1,0,15.7
0,0,0,1,0,1,0,0,1,1,0,0,15.58
1,0,0,0,0,0,1,1,1,1,0,0,9.72
1,1,1,0,1,1,1,1,0,1,1,0,495.6
0,0,1,1,1,0,1,1,0,0,0,1,503.5665203362185
1,1,0,1,0,1,1,1,0,0,1,1,503.5639543542203
1,0,1,0,0,0,0,0,0,1,0,0,503.56629258239866
1,1,0,0,1,0,0,0,1,0,0,0,503.56425072404545
0,1,0,0,1,1,1,0,1,1,1,0,503.5679031251664
0,1,1,0,0,0,0,1,0,0,1,1,503.5656077421359
1,1,1,1,1,0,0,1,0,0,0,1,7.22
0,0,1,1,1,0,0,1,0,1,0,0,503.56347545267755
1,0,1,0,0,0,1,1,1,0,1,1,503.56373457760554
1,1,0,1,0,1,1,1,0,1,0,1,503.56574338065565
1,0,0,0,1,0,0,1,0,0,0,1,5.89
0,1,1,0,0,1,1,0,0,1,0,1,503.5636614919642
0,1,0,1,1,0,0,0,1,0,0,1,60.34
1,0,0,0,0,1,1,0,0,0,1,1,8.87
0,0,0,0,1,1,0,1,0,0,0,1,503.5676976401183
0,1,0,0,1,0,0,0,1,0,0,1,503.5632458596849
1,1,0,1,1,1,0,0,1,0,1,0,503.5680400814703
0,0,1,0,1,1,1,0,0,0,1,0,503.5641167910259
1,0,0,0,0,1,1,0,1,0,1,0,503.5677477885169
1,0,0,0,0,0,1,1,0,0,1,0,5.91
0,1,0,1,0,0,1,0,1,1,0,0,503.56682435657115
0,0,0,1,1,0,1,0,1,0,0,1,503.56562660516573
0,0,0,1,0,0,1,0,1,1,1,0,503.56656357112917
0,0,0,1,0,1,1,0,1,0,1,0,503.56187351109844
1,1,0,1,1,1,0,0,0,1,0,0,503.5635282003039
1,0,0,0,1,0,1,1,0,0,0,1,503.5632809580251
1,0,1,0,1,0,0,0,1,0,1,0,503.56470278764056
1,0,0,0,0,0,1,1,1,0,0,0,9.62
0,1,0,1,0,1,0,0,1,1,1,0,323.55
0,0,1,1,1,0,0,1,1,1,0,0,9.7
1,1,0,0,1,0,0,1,0,0,0,1,503.5640673015473
1,0,1,1,1,0,0,1,0,0,0,1,503.56553803256867
1,1,1,1,0,1,0,0,1,0,1,0,503.56174320969586
1,1,1,1,1,1,0,0,1,1,0,1,324.3
1,1,1,1,1,0,0,1,0,0,1,0,7.17
1,0,0,0,0,1,0,0,1,1,1,1,503.56284534021205
0,0,1,1,1,0,0,0,1,1,1,1,503.56672466854053
1,0,0,1,1,0,1,1,1,1,1,0,9.57
1,1,0,1,1,0,0,0,1,1,0,1,503.56853069687503
0,1,0,1,1,0,0,0,0,1,1,1,503.56204178837083
0,0,0,0,1,0,0,1,0,0,0,0,5.91
0,0,1,1,0,0,0,1,1,1,0,1,503.5639392704604
0,1,1,1,1,0,0,1,0,0,0,0,503.5686503286637
1,0,0,0,1,0,0,0,0,0,0,1,5.94
1,0,1,1,1,0,1,1,0,0,0,0,503.5686012842247
1,1,0,1,0,1,0,0,0,0,0,1,503.56416787007015
0,1,1,1,1,0,0,1,1,1,1,0,60.31
1,0,0,0,0,0,1,1,1,1,0,1,503.5670763035047
1,1,0,1,1,0,1,1,0,1,0,0,503.56728870279795
1,0,0,1,0,0,0,1,0,0,1,0,503.5681665692138
1,1,1,1,1,0,0,1,1,1,1,0,60.73
0,0,0,1,1,0,0,1,1,1,0,0,9.68
0,1,1,1,0,1,0,1,1,1,1,0,503.56764887489356
1,0,0,1,0,0,0,0,0,0,1,0,5.96
1,0,0,0,0,1,1,1,1,0,1,0,503.56206213364226
0,1,0,1,0,1,0,0,1,1,1,1,503.56604500873965
1,1,0,1,1,1,0,1,0,1,1,0,503.56526777589306
0,1,1,1,1,0,0,0,0,1,0,1,503.56795102865686
0,0,1,1,1,0,0,1,0,0,0,1,503.56478299018096
1,0,0,0,1,1,1,1,1,1,1,1,503.5666707235451
1,1,0,0,1,0,0,0,0,0,1,0,7.19
1,0,0,1,1,0,1,1,1,1,0,1,503.5636981994894
1,0,0,0,1,0,0,1,0,0,1,0,5.88
1,0,0,1,0,0,0,0,0,1,0,1,503.5618111439011
1,1,1,1,1,1,0,0,0,0,1,0,497.14
0,0,0,1,0,0,0,1,0,0,1,0,503.56653474205484
1,0,0,1,1,1,0,1,0,0,0,0,503.5629860812054
