auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,time
1,1,0,0,1,0,1,1,1,1,1,0,8.0
1,0,0,1,0,0,1,0,0,1,1,1,2.86
0,1,0,0,1,0,0,1,0,1,0,0,4.0
0,0,0,0,0,0,1,1,0,0,0,1,4.41
0,0,1,1,1,0,0,0,1,1,0,0,11.71
1,1,1,1,1,0,1,0,0,0,1,1,2.28
0,1,1,1,0,0,0,1,1,0,1,0,10.46
1,1,0,0,0,0,0,0,0,0,1,1,2.3
1,1,0,0,1,0,0,0,1,0,1,0,7.91
0,1,0,1,0,1,0,0,0,0,0,0,9.64
0,0,0,1,1,0,1,0,0,0,1,1,16.123801436074352
1,1,1,0,1,0,1,1,0,1,0,1,16.128800213914726
1,1,0,1,1,0,1,1,0,1,0,1,16.121188410557902
0,0,0,0,1,0,0,0,1,1,0,1,16.12400853955843
0,1,0,0,0,1,1,0,1,0,1,0,16.126857997998055
1,1,1,0,1,1,1,1,0,0,0,0,5.15
1,0,0,0,1,0,1,0,1,1,0,1,16.12390955805351
0,0,1,1,0,1,0,0,0,0,0,1,16.1285363113933
0,0,1,1,1,1,1,0,0,1,1,1,16.121150673340203
1,0,1,1,1,1,1,0,0,1,0,0,4.96
0,1,1,1,0,0,1,1,0,1,1,0,16.12142909433064
0,1,1,0,1,1,1,1,0,0,0,1,16.12302122297606
0,0,0,1,0,1,1,1,0,1,1,1,6.1
0,0,1,1,0,1,1,1,0,1,1,0,6.11
1,1,0,0,1,1,0,0,1,0,1,1,16.12336243591319
1,0,1,1,1,1,0,1,1,1,0,0,12.78
0,1,1,0,1,1,1,1,0,1,0,1,16.12661088655218
1,1,1,0,1,1,0,0,0,0,1,0,16.123352931330576
1,1,0,1,0,0,1,1,0,0,1,0,16.128575471303
1,1,0,0,0,1,1,0,1,0,1,0,9.13
1,1,1,0,1,0,0,0,0,0,1,1,16.122071364038174
0,1,1,0,1,1,0,1,0,1,0,0,16.12524649267964
1,0,1,1,1,0,0,0,1,0,0,0,16.122275379979545
0,0,0,1,0,1,1,1,0,1,0,1,16.12469288278771
0,0,0,0,0,0,1,1,0,1,1,1,16.124915071296687
1,1,0,1,0,0,0,0,0,1,1,1,2.29
1,0,0,0,1,1,1,0,0,0,1,0,16.12610078256655
1,1,0,0,1,0,1,0,0,0,1,1,16.125739816418644
1,0,1,1,1,0,1,0,1,1,1,0,16.12446564265087
0,0,0,0,0,1,1,1,0,1,1,0,16.127816173321882
0,0,1,1,0,0,1,1,0,1,1,1,16.12519086110085
0,1,1,1,1,1,1,1,0,1,1,1,9.51
0,0,0,0,0,0,0,1,0,0,0,1,4.43
0,0,0,1,1,1,1,1,0,0,0,0,16.121098842300857
1,1,1,1,0,0,1,1,0,0,0,1,16.124780367058698
1,1,0,0,0,1,1,0,1,0,1,1,9.18
0,0,0,0,1,0,1,1,0,0,0,0,16.122022424017683
0,0,0,0,0,1,1,0,0,1,1,1,16.128008408061813
