NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,1,0,0,0,0,0,1,0,0,0,0,0,8,8,0,0.65
0,1,1,0,0,0,0,0,0,0,1,0,0,8,160,0,0.75
0,1,0,0,0,0,0,0,0,0,1,0,0,8,160,0,0.63
0,1,0,0,0,0,0,1,0,0,0,0,0,8,160,0,0.69
0,0,1,1,1,0,0,0,0,0,0,0,0,8,8,0,0.72
0,1,0,0,0,0,0,1,0,0,0,1,0,8,160,0,0.96
0,0,1,1,0,0,1,0,0,0,0,1,0,22,160,0,1.5
0,1,1,0,0,0,0,1,0,0,0,0,0,22,8,0,1.61
0,1,0,0,0,0,0,1,0,0,0,0,0,22,8,2,1.68
0,0,1,1,0,0,1,0,0,1,0,1,0,22,8,1,1.68
1,1,1,0,0,0,0,0,0,1,1,1,0,22,8,2,1.65
1,1,1,0,0,0,1,0,0,1,0,1,0,48,8,1,2.08
1,1,0,0,0,0,0,0,0,0,1,0,0,48,320,0,2.42
0,1,0,0,0,1,0,0,0,0,1,0,0,48,320,0,3.29
1,1,0,0,0,0,0,0,0,0,1,0,0,48,8,0,3.03
1,0,0,0,0,1,1,0,0,1,0,1,1,44,320,0,2.25
0,0,1,0,0,0,1,0,0,0,0,0,1,44,8,0,3.1
1,0,0,0,0,1,0,1,0,1,0,1,1,44,320,0,2.84
0,0,0,0,0,0,0,1,0,1,0,0,1,44,8,2,3.28
1,0,0,0,0,0,0,0,1,1,0,0,1,48,8,0,4.25
1,1,0,0,1,1,1,0,0,1,1,1,1,48,8,1,4.816399895343906
1,0,1,0,1,1,0,0,1,1,0,0,1,48,160,2,4.81195663106715
0,1,1,0,1,0,1,1,1,1,0,1,0,48,8,1,4.81815115420474
0,1,1,1,1,0,0,1,1,1,0,1,1,8,320,0,4.814206642971802
0,1,0,0,1,1,0,1,0,1,0,1,0,48,160,2,4.816673111616022
1,1,0,1,0,1,0,1,0,0,0,0,1,22,8,1,4.814086586970202
0,1,1,0,0,0,0,0,0,0,1,1,1,22,8,0,4.81138727319641
1,1,0,0,1,1,0,0,1,0,0,0,0,48,160,0,4.815921409630612
1,0,1,1,1,0,0,0,1,0,1,0,1,22,160,0,4.817921206091042
1,0,1,1,0,1,1,1,0,0,0,1,1,44,160,2,4.8152073007873515
0,1,0,0,0,0,0,1,0,0,1,0,0,8,160,0,4.813161710107711
0,1,1,0,0,0,0,0,0,0,1,1,1,8,8,0,4.814689623404091
0,0,1,1,0,0,1,0,0,0,0,0,0,22,8,0,4.811327854249489
0,1,1,0,0,0,0,1,0,0,0,0,0,48,160,0,4.81508360808002
1,0,1,1,0,1,1,0,0,0,0,0,1,44,8,0,4.818749997188364
1,1,0,0,0,0,0,1,0,0,1,1,0,48,8,0,4.817393646196613
0,1,0,0,0,0,0,0,0,0,1,0,0,44,160,0,2.5
0,1,0,1,0,0,0,1,0,0,0,0,0,48,8,0,4.8134530033990135
0,1,1,1,1,0,0,0,0,0,0,1,0,44,8,0,4.811838680105802
0,0,1,1,0,0,1,0,0,1,0,1,0,22,160,0,4.814050255774795
1,1,1,0,0,0,1,0,0,1,0,1,0,48,320,0,4.815353725543128
1,1,0,0,0,0,1,0,0,0,1,0,0,48,8,1,4.8130580483400385
0,0,1,1,1,1,0,0,0,0,0,0,0,8,8,0,1.09
0,1,0,0,0,0,0,0,0,0,0,0,0,8,8,0,4.813253479950921
1,0,0,0,0,1,1,1,0,0,0,0,0,8,8,0,4.818722010772621
0,1,0,1,0,0,0,0,0,0,0,1,1,44,320,0,4.811853569675161
0,0,1,1,0,0,1,0,0,1,0,0,0,8,8,0,4.81510907641623
0,0,1,1,1,1,0,0,0,0,0,0,0,22,8,1,4.8144461912601315
0,1,1,0,0,0,0,1,0,0,0,0,0,22,160,0,1.96
0,0,1,1,0,0,1,0,1,0,0,1,0,22,8,0,4.812661070196737
0,0,1,0,0,0,0,0,0,0,1,0,0,8,160,0,4.815525864965159
0,0,1,1,1,1,0,0,0,0,0,0,0,8,160,0,4.811233838436424
0,1,1,0,0,0,0,0,0,0,1,0,0,8,8,0,4.8153997177005525
0,1,1,0,1,0,0,0,1,0,1,0,0,8,8,0,4.815515991485045
0,1,0,1,0,0,0,1,0,0,0,1,0,8,160,0,4.811150285355666
0,0,1,1,0,0,1,0,1,0,1,0,0,8,160,0,4.818516636244676
0,0,1,0,0,0,0,0,0,1,0,1,0,22,8,1,4.812354534009343
0,1,0,0,0,0,0,1,0,1,0,1,1,8,160,0,4.813102208282678
0,1,1,1,0,0,1,0,0,0,0,1,0,22,160,2,4.811811664758861
0,1,0,1,0,0,0,1,0,1,0,0,0,8,160,0,4.8129266300703675
0,1,1,1,1,0,0,1,1,0,0,0,0,8,8,0,4.812499249453741
0,0,1,1,1,0,0,0,0,0,1,0,0,8,8,0,4.814446114919404
0,0,1,0,1,1,1,1,0,0,0,0,0,8,8,0,4.8160249922402345
0,1,0,0,0,0,0,1,0,0,1,0,0,8,8,0,4.816445979628408
0,1,0,0,0,1,0,1,1,0,0,0,0,8,8,0,4.8149146106611305
1,1,0,1,0,0,0,0,0,0,1,0,0,8,8,0,4.812233374072409
0,1,0,0,1,0,1,1,1,0,1,0,0,48,320,0,4.8161179089732995
0,1,0,0,0,0,0,0,0,1,1,0,0,8,320,0,4.811875529881689
0,1,1,1,0,0,0,1,0,0,0,1,0,8,160,0,4.815622149345543
0,1,1,0,1,0,0,0,0,0,0,1,0,22,8,0,4.816865669223306
