NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,0,1,1,0,0,1,0,0,1,0,0,0,44,8,1,2.61
1,1,0,0,0,0,0,1,0,0,0,0,0,44,8,1,3.57
0,0,0,0,0,0,0,0,0,0,1,1,1,22,8,1,2.28
1,0,1,0,0,0,0,0,1,1,0,1,1,22,8,2,3.1
0,1,0,0,0,0,1,0,0,0,0,0,0,48,8,2,2.76
1,0,0,0,0,0,1,0,0,1,0,1,1,22,8,0,2.35
1,0,1,0,0,0,0,0,0,1,1,1,1,22,8,0,2.99
0,1,0,0,0,0,1,0,0,0,0,0,0,8,8,1,0.6
0,0,0,1,0,0,0,1,0,0,0,0,0,22,8,2,2.95
0,1,1,0,0,0,0,0,0,1,1,1,0,44,8,1,3.85
1,1,1,1,1,0,0,1,1,1,1,0,0,48,8,1,9.621467062533808
1,1,1,0,1,0,1,0,1,0,1,1,0,22,320,1,9.628459959570652
1,0,1,0,1,1,0,1,1,1,1,0,1,48,320,1,9.62633318430849
1,0,1,0,1,1,1,1,0,1,1,1,0,8,160,1,9.624182244976897
1,0,1,1,0,1,1,0,0,1,1,0,0,48,320,1,9.62488962929332
1,0,0,0,1,0,0,1,1,1,0,0,0,44,160,2,9.6215104799607
1,1,0,0,1,0,1,1,1,0,1,1,0,44,8,2,9.621051415940029
1,1,0,1,0,0,0,1,0,1,0,1,1,8,8,0,9.627825123522896
1,1,0,0,1,1,0,1,0,1,0,0,0,22,160,1,9.624350026647482
1,1,1,0,0,1,0,1,0,1,0,1,1,44,320,2,9.626518542660596
0,0,0,1,0,0,1,0,0,1,0,0,0,8,160,2,9.626276259282864
0,1,1,0,0,1,0,1,0,0,0,1,1,44,160,1,9.624901214176852
1,1,0,1,1,1,1,0,0,0,0,0,1,44,8,1,9.62410391618144
0,1,1,1,1,1,1,1,0,1,0,0,0,44,8,1,9.62527629162543
0,1,0,0,1,0,1,0,0,1,0,1,1,8,320,1,9.6241232750413
1,1,0,0,1,0,0,0,1,0,1,0,1,48,8,2,9.6281197939252
0,0,0,0,0,0,0,0,1,0,0,1,1,44,160,2,9.624234141556345
0,0,1,0,0,1,0,0,1,1,1,1,1,22,320,2,9.623079552304697
1,0,0,1,1,0,0,1,0,0,1,0,0,22,160,1,9.623415541583936
0,0,1,1,0,1,1,1,1,0,0,1,1,44,320,1,9.621597295745724
