iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,90,1.06
0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,90,1.06
0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,90,1.11
0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,90,1.16
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,10,1.18
0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,90,1.2
0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,90,1.22
0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,90,1.29
0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,10,1.38
0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,10,1.41
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,10,1.45
0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,10,1.54
0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,10,1.57
0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,10,1.7
0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,10,2.03
1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,10,2.151120309232956
0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,10,2.1515111846327297
0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,10,2.1523762784319325
1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,90,2.152683166574236
1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,10,2.153319363721086
