auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,time
1,1,1,1,0,1,1,1,1,0,0,1,36.64
1,0,0,0,0,0,1,1,1,1,0,0,18.81
0,1,1,1,1,1,0,0,0,1,1,1,54.57
0,1,1,0,0,1,1,0,1,1,1,0,85.01
1,1,1,1,0,0,1,1,1,1,0,1,14.56
0,1,0,1,1,1,0,1,1,1,1,1,84.81
1,0,1,1,0,1,0,1,1,1,0,1,20.79
1,1,1,1,1,0,0,0,1,1,0,0,14.57
1,1,1,1,0,0,0,1,0,0,1,1,7.91
0,1,1,1,1,1,1,0,1,1,1,1,85.26
0,1,0,1,0,1,1,1,1,0,0,1,85.33258674274688
0,0,0,0,1,0,0,0,1,1,1,0,85.33515413798807
1,1,1,1,1,0,1,1,1,1,1,1,14.33
1,0,1,0,0,0,0,1,0,0,1,1,85.33281380475427
0,1,1,0,0,0,0,0,1,0,0,0,85.33517448892748
0,0,0,1,1,1,1,0,1,1,0,1,85.33652043904955
1,1,1,0,0,1,0,0,0,1,1,1,85.33287954088284
0,1,1,1,0,1,1,0,1,1,1,0,85.29
0,0,0,1,1,0,0,1,1,0,0,0,85.33748378602554
0,0,1,1,1,1,0,1,1,0,1,0,85.331950761915
0,1,1,0,0,1,1,1,1,1,1,1,85.16
1,0,0,1,1,0,0,0,1,1,0,0,85.33803818245786
0,0,1,1,0,0,0,0,0,0,0,0,18.87
1,0,0,0,1,1,1,1,0,0,0,0,85.33679182185662
0,0,0,1,0,0,0,1,0,1,0,0,18.71
1,0,0,0,0,0,1,0,0,0,0,0,10.04
0,0,0,1,1,0,0,1,0,1,1,0,85.33370691075234
1,0,0,0,1,0,0,0,0,1,0,0,10.03
0,0,1,0,0,0,1,0,0,0,1,0,18.99
1,1,1,1,0,1,1,1,1,1,0,1,36.46
1,0,1,0,0,0,1,0,0,1,1,0,85.33655586669094
0,0,1,1,0,1,0,1,1,1,0,1,85.33631690463503
0,0,1,1,0,0,1,1,1,1,0,0,85.33214368017569
0,0,1,1,0,0,0,0,0,0,1,1,85.33793881882477
1,1,0,0,1,0,0,0,0,1,0,0,85.33401474225795
1,0,0,1,0,0,1,1,0,0,0,1,85.33132940867881
1,0,1,1,1,1,1,1,1,0,1,1,22.55
0,1,1,1,0,1,1,1,1,1,0,1,85.33354844614072
0,1,1,1,1,1,0,1,0,1,0,0,85.33574715461974
0,0,0,1,0,0,0,0,0,1,1,1,85.33778322206805
0,0,0,0,1,0,0,0,1,1,0,0,85.33106041517053
1,1,1,1,0,0,1,0,0,0,1,0,85.33790746416442
0,0,1,0,0,0,1,0,1,0,1,0,85.33267611668217
1,1,1,1,0,0,0,1,0,0,1,0,85.33249046136002
1,0,0,1,0,0,1,0,0,1,0,0,85.332450030366
1,0,0,0,1,0,0,0,0,0,0,0,9.98
1,0,1,0,1,0,0,0,0,1,0,0,85.3384881389508
1,0,0,0,1,0,1,0,0,1,0,0,10.05
1,1,1,1,0,0,0,1,0,1,0,0,85.3356489462236
1,1,0,1,0,1,1,1,1,1,0,1,85.33794184534321
0,0,1,0,1,0,1,1,1,1,1,1,85.33637309951506
1,0,0,0,0,0,1,0,1,0,1,0,18.82
1,1,1,1,0,1,0,1,1,1,0,0,36.18
1,1,1,1,1,0,0,0,0,0,1,1,7.86
0,0,0,1,0,0,1,0,0,0,0,0,18.7
1,0,0,0,0,0,0,1,0,1,0,0,9.9
1,0,0,0,0,0,1,0,0,0,1,0,10.02
0,0,1,0,0,0,0,0,0,0,1,0,18.84
1,0,0,0,1,0,0,1,0,1,1,0,85.33877913028327
1,1,1,1,1,0,1,1,1,0,0,1,85.33684881590395
1,1,1,1,1,0,0,1,0,1,1,1,7.86
1,0,0,0,1,0,1,0,0,0,0,1,85.3350378457484
1,0,1,1,1,0,0,1,1,1,0,0,18.7
1,0,0,0,1,0,0,1,0,0,0,0,85.33698600042418
1,1,1,1,0,1,0,1,1,1,1,1,36.94
1,0,0,0,1,0,1,0,0,0,0,0,85.33804081484229
1,0,0,0,1,0,1,1,1,1,0,0,85.33461107928618
1,0,0,0,1,0,0,1,0,0,1,0,9.96
1,0,1,1,1,0,1,0,0,0,0,0,85.3375685080729
1,1,0,0,0,0,0,0,0,0,1,0,7.85
1,0,0,0,1,0,1,0,1,1,0,0,85.33317100278221
1,0,1,1,1,0,0,1,0,0,0,0,85.33541045401303
1,1,0,0,1,1,0,0,0,0,0,0,85.33241525215364
1,0,0,0,1,0,0,0,1,0,0,0,85.33561640274007
0,0,1,1,0,0,0,1,0,1,1,0,85.33738570542151
1,0,0,0,0,0,1,0,0,0,1,1,10.01
1,0,0,0,0,0,0,0,0,0,0,0,10.02
1,0,0,0,1,0,0,0,0,0,1,0,9.95
1,1,1,1,1,1,1,1,0,0,1,0,36.98
1,0,1,0,1,0,1,1,1,1,0,1,18.73
1,1,1,1,1,0,0,1,1,1,0,0,14.51
1,0,0,0,0,0,1,1,0,1,0,0,85.3315975429257
1,0,0,1,0,0,1,1,0,1,0,0,85.33414741193397
0,0,0,0,0,0,1,0,0,0,1,0,18.92
1,1,0,0,1,0,1,1,1,1,1,0,14.61
1,1,1,1,1,0,0,0,0,0,1,0,7.74
1,1,1,1,1,0,0,0,0,1,0,0,7.85
1,0,0,0,1,0,0,1,0,1,1,1,85.33429197921481
1,1,1,0,0,0,0,0,0,1,1,0,85.33118384626165
1,0,0,0,0,1,1,0,0,0,0,0,85.33359857328594
