OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,18951.9759610608
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19435.9367571081
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,19525.971755083
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,18119.9666856139
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,19636.6820543635
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,19070.919438715
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,17895.2509048223
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,19626.2964105079
1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,15422.8111828406
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19003.0446420994
0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,18935.4531328061
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17605.7149666812
1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,15134.6682275387
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,17559.9518423132
0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,10733.4799899569
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,14701.3263890964
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,14652.2695456547
0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,14233.3936016756
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,17294.4894473806
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,18392.9022585806
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,19022.5636383059
0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,14886.214545999
0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,14233.3936016756
1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,14903.6577039962
1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,16577.6457525257
1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,15134.6682275387
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,14701.3263890964
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,14826.5415617765
1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,15422.8111828406
1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,14668.1383498256
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,18048.5218015912
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9811.385992489742
0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,9811.384424275571
0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,9811.388434105234
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9811.386760536732
1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,9811.386522380388
0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,9811.387168391539
0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,9811.389634686804
1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9811.390662073172
1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,9811.388813650716
1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,9811.389821021055
0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,9811.387333386496
0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,9811.389099770586
0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,9811.390543389027
1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,18185.4201959791
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,16597.6693163142
0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,9811.391837307283
0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,9811.389629718291
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,16408.7425001108
1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,9811.387540538279
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,19851.822862889
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9811.383986279521
0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,9811.3884826274
0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,9811.3916475917
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18202.8334953411
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,17437.7819494797
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,17255.6142903219
1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,9811.391717617746
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,9811.385969911795
1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,9811.388961512304
1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,18901.4897058968
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,14637.4821132992
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,19549.6785466445
1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,9811.391554596212
0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,9811.39168631331
1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,18587.705495766
0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,9811.383867387778
1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,9811.386993956317
0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,9811.38963319172
0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,9811.386514719741
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9811.3899602353
1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,19609.3225815135
0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,9811.386037513488
0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,9811.384645340751
0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,9811.388757463577
1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,13436.3821314445
0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,9811.389756577937
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,11592.1079669243
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,9811.389523562679
0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,9811.391352792256
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,11751.0641319621
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,21013.1993969687
0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,9811.385001798119
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,19629.7922903991
0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,9811.385568032149
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9811.387147255668
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,18792.2726784472
0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,9811.383933025218
0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,9811.389504658484
0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,20219.327879312
