OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,27418.9976188338
0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,26372.5539370015
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27540.5216954403
1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,28385.6401830165
0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,25233.1116872771
1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,22800.5058415647
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,26491.8935525556
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,26586.8962680981
0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,25163.1728914896
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,24658.4489770524
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26763.6814037322
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,25867.196418709
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,25747.0906036324
1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,28101.5137876666
0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,26518.5815855635
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,28383.5757520454
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,26831.202485554
1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,19655.3983159444
0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,13155.696529109482
1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,13155.698332138045
1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,13155.700684559275
1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,13155.695857061442
0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,13155.697923798089
0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,13155.695867530128
0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,13155.698488553528
1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,13155.700608943438
0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,13155.699991611538
0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,13155.701445829114
0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,13155.69632814668
1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,13155.694967848514
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,23521.4742058971
1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,26189.032764457
1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,13155.694159609073
1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,13155.698473781953
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,13155.696273836189
1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,13155.697897651227
1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,13155.698446506663
1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,13155.694568157161
1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,13155.6946725196
1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,13155.696141694421
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,28019.5669588764
0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,13155.695389310911
0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,13155.70006829417
1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,13155.700363690208
1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,19513.2789223294
0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,13155.695055491495
0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,13155.697190415856
0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,13155.697503655665
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,26230.0292674538
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,13155.695397842857
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,13155.699909791596
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13155.695247621732
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,26644.8155281783
0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,13155.695838386193
1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,13155.69736155305
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,13155.696407012318
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,21920.0873892044
0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,13155.701708414867
0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,13155.69922406326
0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,13155.700572168887
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,29227.402472026
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,25126.6136797964
1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,13155.694266662862
1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,13155.697484434868
1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,13155.699106966404
1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,13155.699953170732
1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,13155.70109827916
1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,13155.699092084285
1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,13155.696308845058
0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,13155.69554049647
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,21528.7419491784
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26399.5416412734
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24509.6681864251
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,13155.69449622177
0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,21971.1183817175
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,20874.5821527896
1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,13155.700780400291
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22345.8980025944
1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,13155.69577734676
0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,13155.698580646169
0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,13155.702020133784
0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,13155.695516265288
0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,13155.695758803971
1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,13155.698583708056
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,28234.6872236621
1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,13155.696321989546
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13155.701756399321
1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,26029.5855633691
1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,13155.701308115153
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,25198.0452836577
