auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,time
0,0,1,0,0,0,1,0,0,0,0,0,3.19
0,0,0,0,0,0,1,1,0,0,1,1,3.19
0,0,0,0,0,1,1,0,0,0,1,1,5.67
0,0,1,0,0,0,0,0,0,0,0,1,3.19
0,0,1,0,0,0,0,1,0,0,1,0,3.19
0,0,0,0,0,0,1,0,0,0,1,1,3.19
0,0,0,0,0,0,1,0,0,1,1,0,3.19
0,0,0,0,0,0,0,0,0,0,0,1,3.19
0,0,0,0,0,0,1,0,0,0,0,0,3.19
0,0,0,0,0,0,1,0,0,0,1,0,3.19
0,0,0,0,0,0,0,1,0,0,1,1,3.19
0,0,0,0,0,0,0,1,0,0,1,0,3.19
0,0,0,0,0,0,1,1,0,0,0,0,3.19
0,0,0,0,0,0,1,1,0,0,1,0,3.19
0,0,1,0,1,0,0,0,0,0,0,1,3.19
0,0,0,0,0,0,1,0,0,1,0,0,3.19
0,0,0,0,1,0,0,0,0,1,0,0,3.19
0,0,0,0,1,0,0,1,0,0,0,0,3.19
0,0,0,0,0,0,0,0,0,0,1,0,3.19
0,0,0,0,0,1,1,0,0,0,0,1,5.68
0,0,1,1,0,0,1,0,1,0,0,0,5.866198193629468
1,1,0,1,0,0,1,0,1,1,0,0,5.867193709188793
0,0,1,1,0,0,0,0,1,1,1,1,5.862078157536607
1,0,1,0,0,0,0,0,0,1,0,1,5.864788473967026
0,0,1,1,0,1,0,0,1,1,0,0,5.864129146987321
0,0,1,0,0,1,1,0,1,0,0,0,5.863035156085481
0,1,0,1,1,1,1,1,1,1,0,1,5.867106748366591
1,0,0,0,0,0,0,1,0,1,0,0,3.19
1,1,0,1,0,1,0,1,0,0,1,0,5.866733453960022
0,1,1,0,0,0,0,0,1,0,1,1,5.861676714464799
0,0,0,1,0,0,0,1,0,0,0,0,3.18
0,0,0,0,0,0,1,1,0,1,0,0,5.867059898233166
0,0,0,0,1,0,1,0,0,0,1,0,5.862806175643388
0,0,0,0,0,0,1,0,1,1,1,0,3.19
0,1,0,0,0,0,0,0,0,0,0,1,3.19
0,1,1,0,0,0,1,1,0,0,0,0,5.863596478613327
0,1,0,0,0,0,1,1,0,1,1,1,5.864076187292357
0,0,1,0,0,0,1,1,0,0,1,0,3.19
0,0,0,0,0,0,0,1,0,1,1,0,3.19
0,1,0,0,0,0,0,0,0,0,1,0,3.19
0,0,1,0,1,0,0,0,1,0,1,1,5.861941886353597
0,0,0,0,1,0,0,0,0,0,1,1,3.19
1,0,0,0,1,0,0,0,0,0,1,0,3.19
0,0,1,0,0,0,0,0,1,0,1,0,3.2
0,0,0,0,0,0,0,1,0,0,0,0,3.19
1,0,0,1,0,0,0,1,0,0,1,1,5.866068986962325
0,0,0,0,1,0,1,0,0,0,1,1,5.864259835615642
0,0,1,0,0,0,0,1,0,0,1,1,5.861376695382385
0,0,0,1,1,0,0,0,0,0,0,1,5.863830420373836
0,0,0,0,0,0,1,1,0,1,1,0,3.19
0,0,1,0,0,1,0,1,0,0,1,0,5.868452252399434
0,0,0,0,0,1,1,0,1,1,1,0,5.868210666306838
0,0,1,0,1,0,0,0,0,0,0,0,3.19
0,1,0,0,0,0,1,0,0,0,0,0,3.19
0,0,0,1,0,1,0,1,0,0,0,0,5.67
1,1,0,0,0,0,1,1,0,0,0,0,5.862207427574751
0,0,0,0,1,0,0,0,0,0,1,0,3.19
0,0,0,1,0,0,0,0,0,0,0,0,3.19
0,0,0,0,0,1,1,0,1,0,1,1,5.866772157063716
0,0,0,1,0,0,1,0,0,1,1,1,5.865590927491866
0,1,1,0,0,0,0,0,0,0,0,0,3.19
0,0,1,0,0,1,1,0,0,0,1,0,5.861431891910701
0,0,0,0,0,0,1,1,1,1,1,0,3.26
0,0,0,0,1,0,0,1,0,1,1,0,5.864497105757871
0,0,0,0,0,0,1,1,1,1,1,1,5.865859495094602
0,0,0,1,1,0,0,0,0,1,0,1,5.867490732234468
0,0,1,0,0,0,0,0,0,0,1,1,3.19
1,0,0,0,1,0,0,1,0,1,0,0,3.19
1,0,0,0,0,0,0,1,0,0,0,0,3.19
0,0,0,1,0,0,1,0,0,0,0,0,3.19
0,0,0,0,0,1,1,1,0,0,1,1,5.865140291186775
0,0,0,0,0,0,1,1,1,0,1,0,3.21
1,0,1,0,0,0,1,0,0,0,1,1,5.866507960624398
0,0,0,0,1,1,1,0,0,0,0,0,5.864076017952648
0,0,1,0,0,0,1,0,0,0,1,1,5.8614944608341855
1,1,0,0,1,0,0,0,0,0,1,0,3.19
1,0,0,1,0,0,1,0,0,0,0,1,5.868906603870313
0,0,0,1,0,0,0,1,0,1,0,0,3.19
1,0,0,1,0,0,1,0,0,0,0,0,5.863549689333303
0,0,1,0,0,0,0,1,0,0,0,0,3.19
1,0,0,0,1,1,0,0,0,0,1,1,5.862029629884506
1,0,0,0,0,0,1,1,0,1,1,0,3.19
1,0,1,0,0,0,0,1,0,0,0,0,3.19
0,0,0,1,0,0,0,0,0,0,1,1,3.19
0,0,1,0,0,1,0,0,0,0,1,1,5.861427198493904
0,0,0,0,1,0,1,0,0,0,0,1,3.19
0,1,0,1,0,0,1,0,0,0,0,0,5.868706641219544
0,0,0,0,0,0,0,0,0,1,0,0,3.19
0,0,0,0,0,0,1,0,1,0,1,1,5.867143147212547
0,0,0,1,1,0,0,0,0,1,1,1,5.86462140490112
