id,8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,profile,qcomp,qpmax,qpmin,rc-lookahead,ref,scenecut,subme,threads,trellis,weightb,weightp,EncodeTime
2174,1,p8x8,1,0.6576450568046407,2,13,1,-8,19.635636293396825,1:1,spatial,0,211,2,umh,10,0,1,vbr,0,baseline,0.3663521095829675,26,6,25,5,41,6,27,2,1,1,12.98
90,0,none,1,1.1636243255741512,1,5,1,2,15.97667396660202,-5:5,spatial,0,46,4,dia,26,0,0,vbr,0,baseline,0.3663521095829675,26,6,25,5,41,6,62,2,1,1,15.1
90,0,none,0,1.1636243255741512,1,5,1,3,17.639968692513452,-5:5,spatial,0,351,4,dia,26,0,0,vbr,1,baseline,0.3663521095829675,26,6,25,5,41,6,62,2,1,1,15.1
1313,1,p4x4,2,1.9764779946136457,0,2,1,5,15.97667396660202,2:-2,spatial,0,371,1,hex,33,0,1,none,1,high,0.1393121920157349,50,19,204,15,67,1,60,2,1,2,15.8
90,0,none,1,1.1636243255741512,1,5,0,2,35.98701195494213,6:-6,spatial,0,46,4,dia,26,0,1,vbr,0,main,0.5157273922347277,50,6,28,10,97,1,55,0,1,2,16.93
1278,0,none,1,1.2677224562556475,1,6,1,-5,38.69699445904733,5:-5,temporal,0,443,2,dia,25,0,1,none,1,baseline,0.1393121920157349,50,19,203,15,67,1,60,2,1,2,18.49
1150,0,"p8x8,b8x8,i8x8,i4x4",2,1.9764779946136457,0,2,1,5,30.67779724178076,2:-2,auto,1,371,1,hex,42,0,0,vbr,0,high,0.5663111544168118,50,6,121,9,26,5,33,1,0,1,18.84
1313,0,all,0,1.9764779946136457,0,2,1,2,35.98701195494213,6:-6,spatial,0,46,4,dia,26,1,0,vbr,0,baseline,0.5663111544168118,50,6,246,9,26,5,21,1,1,1,19.0
1313,0,all,3,1.9764779946136457,0,2,1,2,30.67779724178076,2:-2,spatial,0,371,1,hex,33,0,0,vbr,0,baseline,0.3663521095829675,26,6,25,5,41,6,62,2,1,1,20.03
1313,0,all,2,1.9764779946136457,0,2,1,5,30.67779724178076,2:-2,spatial,0,371,1,hex,33,0,0,vbr,0,high,0.5663111544168118,50,6,28,9,26,5,33,1,0,1,21.99
1313,0,all,2,1.9764779946136457,0,2,1,5,13.696265346342791,2:-2,spatial,0,371,1,hex,33,0,0,vbr,0,high,0.5663111544168118,50,6,28,9,26,5,33,1,0,1,21.99
1313,0,all,2,1.9764779946136457,0,2,1,5,30.67779724178076,3:-3,spatial,0,371,1,hex,33,0,0,vbr,0,high,0.5663111544168118,50,6,28,6,26,5,33,1,0,1,21.99
1313,0,all,2,1.9764779946136457,0,2,1,5,30.67779724178076,2:-2,auto,0,371,1,hex,33,0,0,vbr,0,high,0.5663111544168118,50,6,28,9,26,5,33,1,0,1,21.99
90,0,none,1,1.1636243255741512,1,8,0,5,30.67779724178076,3:-3,spatial,0,371,1,hex,33,0,0,vbr,0,high,0.5663111544168118,50,6,28,6,26,5,33,1,0,1,21.99
1278,0,none,1,1.2677224562556475,1,6,1,-5,38.69699445904733,5:-5,temporal,0,371,1,hex,33,0,0,vbr,0,high,0.5663111544168118,50,6,28,9,26,5,33,1,0,1,21.99
90,0,none,1,1.1636243255741512,1,5,1,2,15.97667396660202,-5:5,spatial,0,416,4,dia,26,0,0,vbr,0,high,0.5663111544168118,50,6,28,9,26,5,33,1,0,1,21.99
1313,0,all,2,1.9764779946136457,0,15,1,5,13.696265346342791,2:-2,spatial,0,371,1,tesa,33,0,0,vbr,0,high,0.5663111544168118,47,6,28,9,26,5,33,1,0,1,21.99
117,0,all,0,1.9764779946136457,2,2,1,5,30.67779724178076,3:-3,spatial,0,371,1,hex,33,0,0,vbr,0,high,0.1369005515685839,50,6,28,6,26,5,33,1,0,1,21.99
90,0,none,1,1.1636243255741512,1,5,0,5,30.67779724178076,3:-3,spatial,0,146,1,hex,33,0,0,vbr,0,high,0.5663111544168118,50,6,28,6,26,5,33,1,0,1,21.99
90,0,none,1,0.6141977678824018,1,5,0,2,35.98701195494213,5:-5,spatial,0,46,4,dia,26,0,1,vbr,0,main,0.9019359813421944,24,16,114,7,26,5,17,1,1,0,24.93
