NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,0,0,1,0,0,0,1,0,0,0,0,0,8,8,2,4.71
0,1,1,0,0,0,0,1,0,1,0,0,0,8,160,0,4.19
0,0,0,1,0,0,0,0,0,0,1,0,0,22,8,1,6.33
0,0,0,0,1,0,0,0,0,0,0,0,1,8,8,0,5.26
0,0,0,0,1,1,0,0,0,0,0,0,1,8,8,0,5.49
0,0,0,0,1,0,0,0,0,1,0,0,1,8,8,0,5.7
0,0,0,1,0,0,0,1,0,0,0,0,0,8,8,0,4.61
0,0,0,1,0,0,0,0,0,0,1,0,0,8,160,0,3.15
0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,2,2.78
0,0,0,1,0,0,0,1,0,0,0,0,0,44,8,0,12.89
1,1,1,0,1,0,0,0,0,1,0,1,0,44,8,2,12.37
0,0,0,1,1,0,0,0,0,1,0,0,0,22,8,1,11.05
1,1,0,0,0,0,0,1,0,1,0,0,0,48,8,0,7.0
0,0,1,1,1,0,0,0,0,1,0,0,0,22,8,1,11.1
1,0,1,1,1,1,0,0,0,1,0,0,0,22,160,0,8.15
1,0,0,0,0,0,1,0,0,1,0,1,1,44,8,0,21.3
0,0,1,0,0,0,0,0,0,0,1,0,1,22,8,0,11.47
0,1,0,0,0,1,0,0,0,1,0,0,1,8,160,2,27.458325279756778
1,1,1,0,0,0,0,1,1,1,0,0,1,48,160,0,27.454686611130757
1,1,1,0,0,0,1,0,0,1,1,0,1,44,160,1,27.45166493330739
0,0,0,1,0,0,0,1,0,0,0,0,0,8,8,2,4.71
0,1,1,0,0,0,0,1,0,1,0,0,0,8,160,0,4.19
0,0,0,1,0,0,0,0,0,0,1,0,0,22,8,1,6.33
0,0,0,0,1,1,0,0,0,0,0,0,1,8,8,0,5.49
0,0,0,0,1,0,0,0,0,1,0,0,1,8,8,0,5.7
0,0,0,1,1,0,0,0,0,1,0,0,0,22,8,1,11.05
0,0,1,1,1,0,0,0,0,1,0,0,0,22,8,1,11.1
1,1,0,0,0,0,0,1,0,1,0,0,0,48,8,0,7.0
1,1,1,0,1,0,0,0,0,1,0,1,0,44,8,2,12.37
0,0,0,1,0,0,0,1,0,0,0,0,0,44,8,0,12.89
0,0,0,1,1,1,0,0,0,1,0,0,0,48,160,1,27.457410343096445
1,0,1,1,0,0,0,0,0,0,0,0,0,22,8,1,27.452802003753224
0,0,0,1,0,0,1,0,0,1,0,0,1,8,320,0,27.45495227714099
0,0,0,0,1,0,0,0,1,0,1,0,0,8,8,2,27.454036478771652
0,0,1,0,0,1,0,1,1,0,0,0,1,8,8,0,27.451321737644488
0,0,0,0,1,1,0,0,0,0,0,0,0,8,8,1,27.45735570966951
1,0,0,1,1,0,0,0,0,0,0,0,1,8,8,0,27.457550425305147
0,1,1,0,1,0,0,0,0,1,0,1,0,22,8,0,9.2
0,1,1,1,0,0,0,0,0,0,1,0,0,8,8,2,27.452883457173233
0,0,0,1,1,0,0,1,0,0,0,0,0,8,8,0,27.455728908501715
0,1,0,1,0,1,0,1,0,0,0,0,0,48,8,0,27.456939686640368
0,1,0,1,0,0,0,0,0,0,1,0,0,22,8,0,27.453472836785476
0,0,0,0,1,0,0,0,0,1,0,0,1,8,320,1,27.45236294332307
0,1,1,0,1,1,0,0,0,0,0,0,1,8,8,0,27.4555579585932
0,0,1,0,1,0,0,1,0,1,0,0,0,8,160,0,27.45650042401614
0,0,0,1,0,0,0,1,0,0,0,0,0,8,8,1,4.27
0,0,0,0,1,1,0,1,0,1,0,0,0,8,160,0,27.451998732866493
0,1,1,1,0,0,0,0,0,0,0,0,1,8,320,0,27.454793081450614
0,0,0,0,1,1,0,0,0,0,0,0,0,8,8,2,27.451315016603054
0,0,0,1,0,1,0,0,0,0,1,0,0,8,8,0,27.455745177920438
1,0,0,0,1,0,0,0,0,0,0,0,0,8,8,0,27.455300652308896
0,0,1,1,0,1,0,1,0,0,1,0,1,8,8,0,27.457748983352268
1,1,0,0,0,0,0,0,0,0,0,1,1,8,8,0,27.456733654448584
0,0,0,0,1,1,0,1,0,1,0,0,0,48,8,0,27.452405084908964
1,0,0,0,1,1,0,0,0,0,0,1,1,8,8,0,27.45547584397343
1,0,1,1,0,1,0,1,0,1,0,0,0,44,160,0,27.452307593695767
0,1,0,0,0,0,0,1,1,1,0,0,0,8,160,0,27.45796197655055
0,1,0,0,0,0,0,1,0,1,0,0,0,8,160,0,27.456332635265497
0,0,0,0,0,0,0,0,0,0,0,0,1,8,8,1,27.45198008248788
0,0,1,1,0,0,0,1,0,0,0,0,0,8,8,1,27.458569669568583
0,0,1,0,0,1,0,0,0,0,1,0,0,8,160,0,27.457895715178452
0,0,0,1,0,0,0,1,0,1,0,0,0,8,160,0,27.45223111121004
0,0,0,1,0,0,0,1,0,0,1,0,0,8,8,2,27.456228905346737
0,0,1,1,0,0,0,1,0,0,1,0,1,8,8,2,27.45313428470932
1,1,0,0,0,0,1,1,0,0,1,1,1,8,8,2,27.45542356841304
0,0,0,1,0,0,1,1,0,0,0,0,0,48,320,0,27.45738708674003
0,0,0,0,0,0,0,0,1,0,1,0,0,8,160,0,27.451839878594594
0,0,1,0,0,0,0,1,0,1,1,0,0,48,8,0,27.453908117336862
0,0,0,1,0,0,0,1,0,0,0,0,0,8,160,0,4.88
0,1,1,0,0,0,0,1,0,1,0,0,0,8,8,1,27.457513516985156
0,0,0,1,0,0,0,1,1,0,0,0,0,8,320,0,27.45628044350065
0,0,0,1,0,0,1,0,0,0,0,0,0,8,8,0,4.52
0,0,1,1,0,0,0,1,0,0,0,0,0,8,8,2,27.45406277176071
0,0,0,0,1,0,0,0,0,1,0,1,1,8,160,0,27.45550264807784
1,0,0,1,0,0,0,0,0,0,0,0,0,8,160,0,27.451483538034534
0,1,1,1,0,0,1,1,0,1,1,1,0,44,160,0,27.45818638320296
0,1,0,0,0,0,0,0,0,0,1,0,0,8,160,0,2.56
0,0,0,1,0,0,0,1,0,1,0,0,0,8,160,1,27.45795294140542
0,0,1,1,0,0,0,1,0,0,0,0,0,8,160,0,27.457628186880534
0,0,0,1,0,0,0,1,0,0,0,0,0,8,160,1,27.454494098551482
0,0,0,0,0,0,0,1,1,0,0,0,1,8,8,0,27.45661124540641
1,1,0,1,1,0,1,0,0,0,0,0,0,8,160,0,27.455277514499194
0,1,0,1,0,0,0,0,0,0,1,0,0,8,160,0,27.451269218958984
0,0,0,1,0,0,0,1,0,0,0,1,1,8,8,0,27.45739936130688
0,1,0,1,1,0,0,1,0,0,0,0,1,8,8,1,27.45301829269674
1,1,0,1,0,0,0,0,0,0,1,0,0,8,160,0,27.452725643080118
1,0,0,1,0,0,0,1,0,0,0,0,0,8,8,1,27.454870455880148
0,0,0,1,0,0,0,0,0,0,1,0,0,8,320,0,27.451440247641916
0,1,1,1,1,1,1,1,0,0,0,0,0,8,8,0,27.456131065764907
0,0,0,0,0,0,0,1,1,0,0,0,1,8,160,1,27.45220597999394
