iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,90,1.49
0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,90,1.52
0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,90,1.53
0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,90,1.54
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,90,1.56
0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,10,1.56
0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,90,1.57
0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,10,1.57
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,10,1.58
0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,10,1.59
1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,10,1.6811869562714146
1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,90,1.6812679493250202
1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,90,1.6815214169727382
1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,90,1.682399540022135
0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,90,1.6824915106141614
1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,90,1.6826571699361368
0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,10,1.6829926457585467
0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,10,1.6838044808809685
0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,10,1.684959846806435
1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,10,1.6852671975027746
